site1_chrom	site1_start	site1_end	site1_name	site1_score	site1_strand	site2_chrom	site2_start	site2_end	site2_name	site2_score	site2_strand	site_distance	site_orientation	feature	feat_strand	feat_start	feat_end	query_name	distance	feat_anchor	feat_ovl_peak	peak_ovl_feat	relative_location	transcript_id	gene_id
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778812	19778819	C3_C2C2gata_3	-2.58353	+	45	TF1-TF2												
7	19778761	19778767	C3_ND_2	-3.74421	+	7	19778827	19778834	C3_C2C2gata_3	-2.62734	+	60	TF1-TF2												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778782	19778789	C3_C2C2gata_3	-3.44869	+	9	TF1-TF2												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778812	19778819	C3_C2C2gata_3	-2.58353	+	39	TF1-TF2												
7	19778767	19778773	C3_ND_2	-3.71551	+	7	19778827	19778834	C3_C2C2gata_3	-2.62734	+	54	TF1-TF2												
7	19778812	19778819	C3_C2C2gata_3	-2.58353	+	7	19778898	19778904	C3_ND_2	-2.79864	+	79	TF1-TF2												
7	19778827	19778834	C3_C2C2gata_3	-2.62734	+	7	19778898	19778904	C3_ND_2	-2.79864	+	64	TF1-TF2												
7	19778883	19778890	C3_C2C2gata_3	-2.86663	+	7	19778898	19778904	C3_ND_2	-2.79864	+	8	TF1-TF2												
7	19778883	19778890	C3_C2C2gata_3	-2.86663	+	7	19778937	19778943	C3_ND_2	-3.23334	+	47	TF1-TF2												
7	19778883	19778890	C3_C2C2gata_3	-2.86663	+	7	19778943	19778949	C3_ND_2	-3.26069	+	53	TF1-TF2												
7	19778883	19778890	C3_C2C2gata_3	-2.86663	+	7	19778952	19778958	C3_ND_2	-3.30794	+	62	TF1-TF2												
7	19778895	19778902	C3_C2C2gata_3	-2.86663	+	7	19778937	19778943	C3_ND_2	-3.23334	+	35	TF1-TF2												
7	19778895	19778902	C3_C2C2gata_3	-2.86663	+	7	19778943	19778949	C3_ND_2	-3.26069	+	41	TF1-TF2												
7	19778895	19778902	C3_C2C2gata_3	-2.86663	+	7	19778952	19778958	C3_ND_2	-3.30794	+	50	TF1-TF2												
7	19778895	19778902	C3_C2C2gata_3	-2.86663	+	7	19778991	19778997	C3_ND_2	-2.85954	+	89	TF1-TF2												
7	19778898	19778904	C3_ND_2	-2.79864	+	7	19778910	19778917	C3_C2C2gata_3	-2.6751	+	6	TF1-TF2												
7	19778898	19778904	C3_ND_2	-2.79864	+	7	19778949	19778956	C3_C2C2gata_3	-3.38499	+	45	TF1-TF2												
7	19778898	19778904	C3_ND_2	-2.79864	+	7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	69	TF1-TF2												
7	19778910	19778917	C3_C2C2gata_3	-2.6751	+	7	19778937	19778943	C3_ND_2	-3.23334	+	20	TF1-TF2												
7	19778910	19778917	C3_C2C2gata_3	-2.6751	+	7	19778943	19778949	C3_ND_2	-3.26069	+	26	TF1-TF2												
7	19778910	19778917	C3_C2C2gata_3	-2.6751	+	7	19778952	19778958	C3_ND_2	-3.30794	+	35	TF1-TF2												
7	19778910	19778917	C3_C2C2gata_3	-2.6751	+	7	19778991	19778997	C3_ND_2	-2.85954	+	74	TF1-TF2												
7	19778937	19778943	C3_ND_2	-3.23334	+	7	19778949	19778956	C3_C2C2gata_3	-3.38499	+	6	TF1-TF2												
7	19778937	19778943	C3_ND_2	-3.23334	+	7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	30	TF1-TF2												
7	19778937	19778943	C3_ND_2	-3.23334	+	7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	66	TF1-TF2												
7	19778937	19778943	C3_ND_2	-3.23334	+	7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	96	TF1-TF2												
7	19778943	19778949	C3_ND_2	-3.26069	+	7	19778949	19778956	C3_C2C2gata_3	-3.38499	+	0	TF1-TF2												
7	19778943	19778949	C3_ND_2	-3.26069	+	7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	24	TF1-TF2												
7	19778943	19778949	C3_ND_2	-3.26069	+	7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	60	TF1-TF2												
7	19778943	19778949	C3_ND_2	-3.26069	+	7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	90	TF1-TF2												
7	19778949	19778956	C3_C2C2gata_3	-3.38499	+	7	19778991	19778997	C3_ND_2	-2.85954	+	35	TF1-TF2												
7	19778949	19778956	C3_C2C2gata_3	-3.38499	+	7	19779042	19779048	C3_ND_2	-2.88713	+	86	TF1-TF2												
7	19778949	19778956	C3_C2C2gata_3	-3.38499	+	7	19779048	19779054	C3_ND_2	-2.7881	+	92	TF1-TF2												
7	19778949	19778956	C3_C2C2gata_3	-3.38499	+	7	19779054	19779060	C3_ND_2	-2.67072	+	98	TF1-TF2												
7	19778952	19778958	C3_ND_2	-3.30794	+	7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	15	TF1-TF2												
7	19778952	19778958	C3_ND_2	-3.30794	+	7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	51	TF1-TF2												
7	19778952	19778958	C3_ND_2	-3.30794	+	7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	81	TF1-TF2												
7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	7	19778991	19778997	C3_ND_2	-2.85954	+	11	TF1-TF2												
7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	7	19779042	19779048	C3_ND_2	-2.88713	+	62	TF1-TF2												
7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	7	19779048	19779054	C3_ND_2	-2.7881	+	68	TF1-TF2												
7	19778973	19778980	C3_C2C2gata_3	-3.29712	+	7	19779054	19779060	C3_ND_2	-2.67072	+	74	TF1-TF2												
7	19778991	19778997	C3_ND_2	-2.85954	+	7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	12	TF1-TF2												
7	19778991	19778997	C3_ND_2	-2.85954	+	7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	42	TF1-TF2												
7	19778991	19778997	C3_ND_2	-2.85954	+	7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	84	TF1-TF2												
7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	7	19779042	19779048	C3_ND_2	-2.88713	+	26	TF1-TF2												
7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	7	19779048	19779054	C3_ND_2	-2.7881	+	32	TF1-TF2												
7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	7	19779054	19779060	C3_ND_2	-2.67072	+	38	TF1-TF2												
7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	7	19779102	19779108	C3_ND_2	-2.67856	+	86	TF1-TF2												
7	19779009	19779016	C3_C2C2gata_3	-3.19457	+	7	19779114	19779120	C3_ND_2	-2.73775	+	98	TF1-TF2												
7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	7	19779048	19779054	C3_ND_2	-2.7881	+	2	TF1-TF2												
7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	7	19779054	19779060	C3_ND_2	-2.67072	+	8	TF1-TF2												
7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	7	19779102	19779108	C3_ND_2	-2.67856	+	56	TF1-TF2												
7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	7	19779114	19779120	C3_ND_2	-2.73775	+	68	TF1-TF2												
7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	7	19779120	19779126	C3_ND_2	-2.75772	+	74	TF1-TF2												
7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	7	19779126	19779132	C3_ND_2	-2.78013	+	80	TF1-TF2												
7	19779039	19779046	C3_C2C2gata_3	-2.96282	+	7	19779144	19779150	C3_ND_2	-2.74634	+	98	TF1-TF2												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	33	TF1-TF2												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	63	TF1-TF2												
7	19779042	19779048	C3_ND_2	-2.88713	+	7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	93	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	27	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	57	TF1-TF2												
7	19779048	19779054	C3_ND_2	-2.7881	+	7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	87	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	21	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	51	TF1-TF2												
7	19779054	19779060	C3_ND_2	-2.67072	+	7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	81	TF1-TF2												
7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	7	19779102	19779108	C3_ND_2	-2.67856	+	14	TF1-TF2												
7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	7	19779114	19779120	C3_ND_2	-2.73775	+	26	TF1-TF2												
7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	7	19779120	19779126	C3_ND_2	-2.75772	+	32	TF1-TF2												
7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	7	19779126	19779132	C3_ND_2	-2.78013	+	38	TF1-TF2												
7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	7	19779144	19779150	C3_ND_2	-2.74634	+	56	TF1-TF2												
7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	7	19779150	19779156	C3_ND_2	-2.73241	+	62	TF1-TF2												
7	19779081	19779088	C3_C2C2gata_3	-2.67605	+	7	19779168	19779174	C3_ND_2	-2.71674	+	80	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	3	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	33	TF1-TF2												
7	19779102	19779108	C3_ND_2	-2.67856	+	7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	57	TF1-TF2												
7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	7	19779120	19779126	C3_ND_2	-2.75772	+	2	TF1-TF2												
7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	7	19779126	19779132	C3_ND_2	-2.78013	+	8	TF1-TF2												
7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	7	19779144	19779150	C3_ND_2	-2.74634	+	26	TF1-TF2												
7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	7	19779150	19779156	C3_ND_2	-2.73241	+	32	TF1-TF2												
7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	7	19779168	19779174	C3_ND_2	-2.71674	+	50	TF1-TF2												
7	19779111	19779118	C3_C2C2gata_3	-2.73775	+	7	19779213	19779219	C3_ND_2	-2.98941	+	95	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	21	TF1-TF2												
7	19779114	19779120	C3_ND_2	-2.73775	+	7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	45	TF1-TF2												
7	19779120	19779126	C3_ND_2	-2.75772	+	7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	15	TF1-TF2												
7	19779120	19779126	C3_ND_2	-2.75772	+	7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	39	TF1-TF2												
7	19779126	19779132	C3_ND_2	-2.78013	+	7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	9	TF1-TF2												
7	19779126	19779132	C3_ND_2	-2.78013	+	7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	33	TF1-TF2												
7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	7	19779150	19779156	C3_ND_2	-2.73241	+	2	TF1-TF2												
7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	7	19779168	19779174	C3_ND_2	-2.71674	+	20	TF1-TF2												
7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	7	19779213	19779219	C3_ND_2	-2.98941	+	65	TF1-TF2												
7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	7	19779219	19779225	C3_ND_2	-2.99534	+	71	TF1-TF2												
7	19779141	19779148	C3_C2C2gata_3	-2.74634	+	7	19779237	19779243	C3_ND_2	-3.10996	+	89	TF1-TF2												
7	19779144	19779150	C3_ND_2	-2.74634	+	7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	15	TF1-TF2												
7	19779144	19779150	C3_ND_2	-2.74634	+	7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	96	TF1-TF2												
7	19779150	19779156	C3_ND_2	-2.73241	+	7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	9	TF1-TF2												
7	19779150	19779156	C3_ND_2	-2.73241	+	7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	90	TF1-TF2												
7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	7	19779213	19779219	C3_ND_2	-2.98941	+	41	TF1-TF2												
7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	7	19779219	19779225	C3_ND_2	-2.99534	+	47	TF1-TF2												
7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	7	19779237	19779243	C3_ND_2	-3.10996	+	65	TF1-TF2												
7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	7	19779249	19779255	C3_ND_2	-3.30769	+	77	TF1-TF2												
7	19779165	19779172	C3_C2C2gata_3	-2.68791	+	7	19779270	19779276	C3_ND_2	-3.30769	+	98	TF1-TF2												
7	19779168	19779174	C3_ND_2	-2.71674	+	7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	72	TF1-TF2												
7	19779168	19779174	C3_ND_2	-2.71674	+	7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	84	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	27	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	39	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779282	19779289	C3_C2C2gata_3	-3.39264	+	63	TF1-TF2												
7	19779213	19779219	C3_ND_2	-2.98941	+	7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	83	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	21	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	33	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779282	19779289	C3_C2C2gata_3	-3.39264	+	57	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	77	TF1-TF2												
7	19779219	19779225	C3_ND_2	-2.99534	+	7	19779320	19779327	C3_C2C2gata_3	-3.24886	+	95	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	3	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	15	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779282	19779289	C3_C2C2gata_3	-3.39264	+	39	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	59	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779320	19779327	C3_C2C2gata_3	-3.24886	+	77	TF1-TF2												
7	19779237	19779243	C3_ND_2	-3.10996	+	7	19779335	19779342	C3_C2C2gata_3	-3.17867	+	92	TF1-TF2												
7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	7	19779270	19779276	C3_ND_2	-3.30769	+	17	TF1-TF2												
7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	7	19779285	19779291	C3_ND_2	-3.36788	+	32	TF1-TF2												
7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	7	19779293	19779299	C3_ND_2	-3.36779	+	40	TF1-TF2												
7	19779246	19779253	C3_C2C2gata_3	-3.27031	+	7	19779323	19779329	C3_ND_2	-3.16083	+	70	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	3	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779282	19779289	C3_C2C2gata_3	-3.39264	+	27	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	47	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779320	19779327	C3_C2C2gata_3	-3.24886	+	65	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779335	19779342	C3_C2C2gata_3	-3.17867	+	80	TF1-TF2												
7	19779249	19779255	C3_ND_2	-3.30769	+	7	19779347	19779354	C3_C2C2gata_3	-3.21462	+	92	TF1-TF2												
7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	7	19779270	19779276	C3_ND_2	-3.30769	+	5	TF1-TF2												
7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	7	19779285	19779291	C3_ND_2	-3.36788	+	20	TF1-TF2												
7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	7	19779293	19779299	C3_ND_2	-3.36779	+	28	TF1-TF2												
7	19779258	19779265	C3_C2C2gata_3	-3.30769	+	7	19779323	19779329	C3_ND_2	-3.16083	+	58	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779282	19779289	C3_C2C2gata_3	-3.39264	+	6	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	26	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779320	19779327	C3_C2C2gata_3	-3.24886	+	44	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779335	19779342	C3_C2C2gata_3	-3.17867	+	59	TF1-TF2												
7	19779270	19779276	C3_ND_2	-3.30769	+	7	19779347	19779354	C3_C2C2gata_3	-3.21462	+	71	TF1-TF2												
7	19779282	19779289	C3_C2C2gata_3	-3.39264	+	7	19779293	19779299	C3_ND_2	-3.36779	+	4	TF1-TF2												
7	19779282	19779289	C3_C2C2gata_3	-3.39264	+	7	19779323	19779329	C3_ND_2	-3.16083	+	34	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	11	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779320	19779327	C3_C2C2gata_3	-3.24886	+	29	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779335	19779342	C3_C2C2gata_3	-3.17867	+	44	TF1-TF2												
7	19779285	19779291	C3_ND_2	-3.36788	+	7	19779347	19779354	C3_C2C2gata_3	-3.21462	+	56	TF1-TF2												
7	19779293	19779299	C3_ND_2	-3.36779	+	7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	3	TF1-TF2												
7	19779293	19779299	C3_ND_2	-3.36779	+	7	19779320	19779327	C3_C2C2gata_3	-3.24886	+	21	TF1-TF2												
7	19779293	19779299	C3_ND_2	-3.36779	+	7	19779335	19779342	C3_C2C2gata_3	-3.17867	+	36	TF1-TF2												
7	19779293	19779299	C3_ND_2	-3.36779	+	7	19779347	19779354	C3_C2C2gata_3	-3.21462	+	48	TF1-TF2												
7	19779302	19779309	C3_C2C2gata_3	-3.36779	+	7	19779323	19779329	C3_ND_2	-3.16083	+	14	TF1-TF2												
7	19779323	19779329	C3_ND_2	-3.16083	+	7	19779335	19779342	C3_C2C2gata_3	-3.17867	+	6	TF1-TF2												
7	19779323	19779329	C3_ND_2	-3.16083	+	7	19779347	19779354	C3_C2C2gata_3	-3.21462	+	18	TF1-TF2												
7	19779323	19779329	C3_ND_2	-3.16083	+	7	19779410	19779417	C3_C2C2gata_3	-2.52752	+	81	TF1-TF2												
7	19779410	19779417	C3_C2C2gata_3	-2.52752	+	7	19779478	19779484	C3_ND_2	-2.63051	+	61	TF1-TF2												
7	19779410	19779417	C3_C2C2gata_3	-2.52752	+	7	19779493	19779499	C3_ND_2	-2.57536	+	76	TF1-TF2												
7	19779410	19779417	C3_C2C2gata_3	-2.52752	+	7	19779508	19779514	C3_ND_2	-2.40005	+	91	TF1-TF2												
7	19779410	19779417	C3_C2C2gata_3	-2.52752	+	7	19779514	19779520	C3_ND_2	-2.40005	+	97	TF1-TF2												
7	19779475	19779482	C3_C2C2gata_3	-2.63051	+	7	19779493	19779499	C3_ND_2	-2.57536	+	11	TF1-TF2												
7	19779475	19779482	C3_C2C2gata_3	-2.63051	+	7	19779508	19779514	C3_ND_2	-2.40005	+	26	TF1-TF2												
7	19779475	19779482	C3_C2C2gata_3	-2.63051	+	7	19779514	19779520	C3_ND_2	-2.40005	+	32	TF1-TF2												
7	19779475	19779482	C3_C2C2gata_3	-2.63051	+	7	19779526	19779532	C3_ND_2	-2.68392	+	44	TF1-TF2												
7	19779478	19779484	C3_ND_2	-2.63051	+	7	19779559	19779566	C3_C2C2gata_3	-2.05429	+	75	TF1-TF2												
7	19779493	19779499	C3_ND_2	-2.57536	+	7	19779559	19779566	C3_C2C2gata_3	-2.05429	+	60	TF1-TF2												
7	19779508	19779514	C3_ND_2	-2.40005	+	7	19779559	19779566	C3_C2C2gata_3	-2.05429	+	45	TF1-TF2												
7	19779514	19779520	C3_ND_2	-2.40005	+	7	19779559	19779566	C3_C2C2gata_3	-2.05429	+	39	TF1-TF2												
7	19779526	19779532	C3_ND_2	-2.68392	+	7	19779559	19779566	C3_C2C2gata_3	-2.05429	+	27	TF1-TF2												
5	50443266	50443273	C3_C2C2gata_3	-0.91662	+	5	50443348	50443354	C3_C2C2gata_1-C4_C2C2gata_1	-0.91748	-	75	convergent												
7	19778068	19778074	C3_C2C2gata_1-C4_C2C2gata_1	-2.9405	+	7	19778101	19778108	C3_C2C2gata_3	-3.00515	+	27	TF1-TF2												
7	19778068	19778075	C3_C2C2gata_3	-2.9405	+	7	19778104	19778110	C3_C2C2gata_1-C4_C2C2gata_1	-3.05284	+	29	TF1-TF2												
7	19778068	19778075	C3_C2C2gata_3	-2.9405	+	7	19778113	19778119	C3_C2C2gata_1-C4_C2C2gata_1	-3.12488	+	38	TF1-TF2												
7	19778101	19778108	C3_C2C2gata_3	-3.00515	+	7	19778113	19778119	C3_C2C2gata_1-C4_C2C2gata_1	-3.12488	+	5	TF1-TF2												
7	19778242	19778248	C3_C2C2gata_1-C4_C2C2gata_1	-2.67756	+	7	19778271	19778278	C3_C2C2gata_3	-2.80426	+	23	TF1-TF2												
7	19778242	19778248	C3_C2C2gata_1-C4_C2C2gata_1	-2.67756	+	7	19778295	19778302	C3_C2C2gata_3	-2.75152	+	47	TF1-TF2												
7	19778242	19778248	C3_C2C2gata_1-C4_C2C2gata_1	-2.67756	+	7	19778313	19778320	C3_C2C2gata_3	-2.37234	+	65	TF1-TF2												
7	19778242	19778249	C3_C2C2gata_3	-2.67756	+	7	19778257	19778263	C3_C2C2gata_1-C4_C2C2gata_1	-2.65931	+	8	TF1-TF2												
7	19778242	19778249	C3_C2C2gata_3	-2.67756	+	7	19778274	19778280	C3_C2C2gata_1-C4_C2C2gata_1	-2.83123	+	25	TF1-TF2												
7	19778242	19778249	C3_C2C2gata_3	-2.67756	+	7	19778295	19778301	C3_C2C2gata_1-C4_C2C2gata_1	-2.75152	+	46	TF1-TF2												
7	19778242	19778249	C3_C2C2gata_3	-2.67756	+	7	19778304	19778310	C3_C2C2gata_1-C4_C2C2gata_1	-2.4838	+	55	TF1-TF2												
7	19778242	19778249	C3_C2C2gata_3	-2.67756	+	7	19778316	19778322	C3_C2C2gata_1-C4_C2C2gata_1	-2.36324	+	67	TF1-TF2												
7	19778257	19778263	C3_C2C2gata_1-C4_C2C2gata_1	-2.65931	+	7	19778271	19778278	C3_C2C2gata_3	-2.80426	+	8	TF1-TF2												
7	19778257	19778263	C3_C2C2gata_1-C4_C2C2gata_1	-2.65931	+	7	19778295	19778302	C3_C2C2gata_3	-2.75152	+	32	TF1-TF2												
7	19778257	19778263	C3_C2C2gata_1-C4_C2C2gata_1	-2.65931	+	7	19778313	19778320	C3_C2C2gata_3	-2.37234	+	50	TF1-TF2												
7	19778271	19778278	C3_C2C2gata_3	-2.80426	+	7	19778295	19778301	C3_C2C2gata_1-C4_C2C2gata_1	-2.75152	+	17	TF1-TF2												
7	19778271	19778278	C3_C2C2gata_3	-2.80426	+	7	19778304	19778310	C3_C2C2gata_1-C4_C2C2gata_1	-2.4838	+	26	TF1-TF2												
7	19778271	19778278	C3_C2C2gata_3	-2.80426	+	7	19778316	19778322	C3_C2C2gata_1-C4_C2C2gata_1	-2.36324	+	38	TF1-TF2												
7	19778274	19778280	C3_C2C2gata_1-C4_C2C2gata_1	-2.83123	+	7	19778295	19778302	C3_C2C2gata_3	-2.75152	+	15	TF1-TF2												
7	19778274	19778280	C3_C2C2gata_1-C4_C2C2gata_1	-2.83123	+	7	19778313	19778320	C3_C2C2gata_3	-2.37234	+	33	TF1-TF2												
7	19778295	19778301	C3_C2C2gata_1-C4_C2C2gata_1	-2.75152	+	7	19778313	19778320	C3_C2C2gata_3	-2.37234	+	12	TF1-TF2												
7	19778295	19778302	C3_C2C2gata_3	-2.75152	+	7	19778304	19778310	C3_C2C2gata_1-C4_C2C2gata_1	-2.4838	+	2	TF1-TF2												
7	19778295	19778302	C3_C2C2gata_3	-2.75152	+	7	19778316	19778322	C3_C2C2gata_1-C4_C2C2gata_1	-2.36324	+	14	TF1-TF2												
7	19778304	19778310	C3_C2C2gata_1-C4_C2C2gata_1	-2.4838	+	7	19778313	19778320	C3_C2C2gata_3	-2.37234	+	3	TF1-TF2												
7	19778596	19778602	C3_C2C2gata_1-C4_C2C2gata_1	-3.09519	+	7	19778626	19778633	C3_C2C2gata_3	-2.68097	+	24	TF1-TF2												
7	19778596	19778602	C3_C2C2gata_1-C4_C2C2gata_1	-3.09519	+	7	19778638	19778645	C3_C2C2gata_3	-2.73342	+	36	TF1-TF2												
7	19778596	19778602	C3_C2C2gata_1-C4_C2C2gata_1	-3.09519	+	7	19778665	19778672	C3_C2C2gata_3	-3.63293	+	63	TF1-TF2												
7	19778596	19778602	C3_C2C2gata_1-C4_C2C2gata_1	-3.09519	+	7	19778692	19778699	C3_C2C2gata_3	-3.49845	+	90	TF1-TF2												
7	19778596	19778602	C3_C2C2gata_1-C4_C2C2gata_1	-3.09519	+	7	19778701	19778708	C3_C2C2gata_3	-3.49845	+	99	TF1-TF2												
7	19778596	19778603	C3_C2C2gata_3	-3.09519	+	7	19778629	19778635	C3_C2C2gata_1-C4_C2C2gata_1	-2.6795	+	26	TF1-TF2												
7	19778596	19778603	C3_C2C2gata_3	-3.09519	+	7	19778638	19778644	C3_C2C2gata_1-C4_C2C2gata_1	-2.73342	+	35	TF1-TF2												
7	19778596	19778603	C3_C2C2gata_3	-3.09519	+	7	19778668	19778674	C3_C2C2gata_1-C4_C2C2gata_1	-3.63001	+	65	TF1-TF2												
7	19778596	19778603	C3_C2C2gata_3	-3.09519	+	7	19778692	19778698	C3_C2C2gata_1-C4_C2C2gata_1	-3.49845	+	89	TF1-TF2												
