TFBS_chr	TFBS_start	TFBS_end	kmer_motif_name	geneId	distanceToTSS	distanceToTSS (log10)	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	peak_cluster	HS_score	CK_score	HS_bound	CK_bound	HS_CK_log2fc	kmer_family
chr4	22941581	22941588	C3_bZIP_24-C4_bZIP_26	Mp4g20340	-10504	-1.06084887303881	_C3_bZIP_24-C4_bZIP_26	3.79767	+	chr4	22941190	22941831	C1	59.00852	56.62384	1	1	0.05775	bZIP
chr4	22941620	22941627	C4_C2C2YABBY_6	Mp4g20340	-10465	-1.05937405906596	_C4_C2C2YABBY_6	3.67017	+	chr4	22941190	22941831	C1	78.10571	68.30133	1	1	0.18895	C2C2YABBY
chr4	22941646	22941653	C2_AP2EREBP_81	Mp4g20340	-10439	-1.05838805999333	_C2_AP2EREBP_81	3.79767	-	chr4	22941190	22941831	C1	80.02844	75.87028	1	1	0.07527	AP2EREBP
chr4	22941665	22941671	C6_SBP_5	Mp4g20340	-10421	-1.05770413153403	_C6_SBP_5	8.28529	-	chr4	22941190	22941831	C1	85.48562	84.91777	1	1	0.00942	SBP
chr4	22941667	22941674	C4_WRKY_15	Mp4g20340	-10418	-1.05759003867066	_C4_WRKY_15	3.79767	-	chr4	22941190	22941831	C1	85.48562	84.91777	1	1	0.00942	WRKY
chr4	22941689	22941695	C2_MYB_19-C6_MYB_21-C9_MYB_9	Mp4g20340	-10397	-1.05679054827438	_C2_MYB_19-C6_MYB_21-C9_MYB_9	8.28529	+	chr4	22941190	22941831	C1	71.35747	66.0036	1	1	0.1097	MYB
chr4	22941689	22941696	C4_MADS_4	Mp4g20340	-10396	-1.05675244056744	_C4_MADS_4	3.67017	+	chr4	22941190	22941831	C1	71.35747	66.0036	1	1	0.1097	MADS
chr4	22941689	22941696	C6_HSF_1	Mp4g20340	-10396	-1.05675244056744	_C6_HSF_1	3.67017	+	chr4	22941190	22941831	C1	71.35747	66.0036	1	1	0.1097	HSF
chr4	22941718	22941725	C2_AP2EREBP_103-C3_AP2EREBP_86-C4_AP2EREBP_81-C5_AP2EREBP_37-C6_AP2EREBP_124	Mp4g20340	-10367	-1.05564585999466	_C2_AP2EREBP_103-C3_AP2EREBP_86-C4_AP2EREBP_81-C5_AP2EREBP_37-C6_AP2EREBP_124	4.05267	-	chr4	22941190	22941831	C1	70.74109	66.0036	1	1	0.09749	AP2EREBP
chr4	22941718	22941725	C3_Trihelix_13	Mp4g20340	-10367	-1.05564585999466	_C3_Trihelix_13	3.92517	-	chr4	22941190	22941831	C1	70.74109	66.0036	1	1	0.09749	Trihelix
chr4	22941721	22941728	C6_G2like_13	Mp4g20340	-10364	-1.0555312250509	_C6_G2like_13	3.79767	-	chr4	22941190	22941831	C1	70.74109	61.03911	1	1	0.20725	G2like
chr4	22941742	22941748	C10_RWPRK_1-C13_RWPRK_1-C3_RWPRK_1	Mp4g20340	-10344	-1.05476621783899	_C10_RWPRK_1-C13_RWPRK_1-C3_RWPRK_1	8.28529	-	chr4	22941190	22941831	C1	56.38721	54.43224	1	1	0.04934	RWPRK
chr4	22941743	22941750	C10_C2H2_35-C2_C2H2_44-C6_C2H2_54	Mp4g20340	-10342	-1.05468964294998	_C10_C2H2_35-C2_C2H2_44-C6_C2H2_54	9.72992	-	chr4	22941190	22941831	C1	55.40131	54.43224	1	1	0.02467	C2H2
chr4	22941743	22941750	C2_C2C2YABBY_8-C6_C2C2YABBY_3	Mp4g20340	-10342	-1.05468964294998	_C2_C2C2YABBY_8-C6_C2C2YABBY_3	3.79767	-	chr4	22941190	22941831	C1	55.40131	54.43224	1	1	0.02467	C2C2YABBY
chr4	22941749	22941756	C2_WRKY_19	Mp4g20340	-10336	-1.0544598372394	_C2_WRKY_19	3.79767	+	chr4	22941190	22941831	C1	47.90241	47.91302	1	1	-0.00031	WRKY
chr4	22941751	22941757	C1_FAR1_4-C10_FAR1_13-C2_FAR1_18-C3_FAR1_14-C4_FAR1_16-C6_FAR1_20	Mp4g20340	-10335	-1.05442152446254	_C1_FAR1_4-C10_FAR1_13-C2_FAR1_18-C3_FAR1_14-C4_FAR1_16-C6_FAR1_20	8.41279	+	chr4	22941190	22941831	C1	47.90241	44.73691	1	1	0.09501	FAR1
chr4	22941752	22941759	C6_bZIP_48	Mp4g20340	-10333	-1.05434488876763	_C6_bZIP_48	3.92517	+	chr4	22941190	22941831	C1	47.90241	44.56992	1	1	0.1002	bZIP
chr4	22941803	22941810	C6_HSF_1	Mp4g20340	-10282	-1.05238609538937	_C6_HSF_1	3.67017	-	chr4	22941190	22941831	C1	61.20093	60.86225	1	1	0.00778	HSF
chr4	22941823	22941829	C2_ABI3VP1_2-C6_ABI3VP1_4	Mp4g20340	-10263	-1.05165408411329	_C2_ABI3VP1_2-C6_ABI3VP1_4	8.28529	-	chr4	22941190	22941831	C1	49.58954	44.63944	1	1	0.14624	ABI3VP1
chr4	23032210	23032217	C4_AP2EREBP_144	Mp4g20420	-6444	-0.871806364458729	_C4_AP2EREBP_144	3.67017	-	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	AP2EREBP
chr4	23032211	23032218	C2_AP2EREBP_115	Mp4g20420	-6443	-0.871748018991871	_C2_AP2EREBP_115	3.79767	-	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	AP2EREBP
chr4	23032211	23032218	C2_NAC_59	Mp4g20420	-6443	-0.871748018991871	_C2_NAC_59	3.67017	-	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	NAC
chr4	23032212	23032218	C2_bHLH_45	Mp4g20420	-6443	-0.871748018991871	_C2_bHLH_45	8.28529	-	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	bHLH
chr4	23032229	23032236	C6_C2H2_70	Mp4g20420	-6425	-0.87069645798925	_C6_C2H2_70	3.67017	+	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	C2H2
chr4	23032236	23032243	C5_NAC_5	Mp4g20420	-6418	-0.870286828992591	_C5_NAC_5	3.67017	-	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	NAC
chr4	23032256	23032263	C4_HSF_5-C5_HSF_1-C6_HSF_7	Mp4g20420	-6398	-0.869114326979375	_C4_HSF_5-C5_HSF_1-C6_HSF_7	3.79767	+	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	HSF
chr4	23032257	23032264	C1_C2H2_11-C2_C2H2_39-C4_C2H2_32-C9_C2H2_19	Mp4g20420	-6397	-0.869055618701908	_C1_C2H2_11-C2_C2H2_39-C4_C2H2_32-C9_C2H2_19	3.79767	+	chr4	23032195	23032276	C1	30.04475	27.15	1	1	0.13766	C2H2
chr4	23032258	23032264	C1_Trihelix_9-C10_Trihelix_26-C13_Trihelix_7-C2_Trihelix_26-C3_Trihelix_19-C4_Trihelix_23-C5_Trihelix_10-C6_Trihelix_32-C7_Trihelix_3-C9_Trihelix_17	Mp4g20420	-6397	-0.869055618701908	_C1_Trihelix_9-C10_Trihelix_26-C13_Trihelix_7-C2_Trihelix_26-C3_Trihelix_19-C4_Trihelix_23-C5_Trihelix_10-C6_Trihelix_32-C7_Trihelix_3-C9_Trihelix_17	8.41279	+	chr4	23032195	23032276	C1	29.07416	26.61694	1	1	0.1198	Trihelix
chr4	23032258	23032265	C6_C2C2COlike_6-C9_C2C2COlike_3	Mp4g20420	-6396	-0.868996902487135	_C6_C2C2COlike_6-C9_C2C2COlike_3	3.79767	-	chr4	23032195	23032276	C1	29.07416	26.61694	1	1	0.1198	C2C2COlike
chr4	23032258	23032265	C6_RWPRK_4	Mp4g20420	-6396	-0.868996902487135	_C6_RWPRK_4	3.79767	-	chr4	23032195	23032276	C1	29.07416	26.61694	1	1	0.1198	RWPRK
chr4	23032258	23032265	C6_Trihelix_30	Mp4g20420	-6396	-0.868996902487135	_C6_Trihelix_30	9.72992	-	chr4	23032195	23032276	C1	29.07416	26.61694	1	1	0.1198	Trihelix
chr4	23032258	23032266	C6_AP2EREBP_170	Mp4g20420	-6395	-0.868938178332911	_C6_AP2EREBP_170	5.2423	-	chr4	23032195	23032276	C1	28.67601	25.97158	1	1	0.13424	AP2EREBP
chr4	23032261	23032267	C10_G2like_2-C11_G2like_1-C2_G2like_13-C3_G2like_1-C4_G2like_17-C6_G2like_11-C9_G2like_7	Mp4g20420	-6394	-0.868879446237088	_C10_G2like_2-C11_G2like_1-C2_G2like_13-C3_G2like_1-C4_G2like_17-C6_G2like_11-C9_G2like_7	8.41279	+	chr4	23032195	23032276	C1	22.83949	20.01845	1	1	0.17571	G2like
chr4	23032261	23032268	C3_bZIP_24-C4_bZIP_26	Mp4g20420	-6393	-0.868820706197517	_C3_bZIP_24-C4_bZIP_26	3.79767	-	chr4	23032195	23032276	C1	22.83949	20.01845	1	1	0.17571	bZIP
chr4	2345753	2345760	C10_GRF_7-C6_GRF_7	Mp4g02000	-4308	-0.724930914192398	_C10_GRF_7-C6_GRF_7	3.92517	-	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	GRF
chr4	2345754	2345761	C6_bHLH_58	Mp4g02000	-4309	-0.725012725341157	_C6_bHLH_58	4.05267	+	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	bHLH
chr4	2345755	2345761	C1_bHLH_5-C10_bHLH_26-C2_bHLH_34-C3_bHLH_24-C4_bHLH_22-C5_bHLH_6-C6_bHLH_38	Mp4g02000	-4310	-0.725094521081469	_C1_bHLH_5-C10_bHLH_26-C2_bHLH_34-C3_bHLH_24-C4_bHLH_22-C5_bHLH_6-C6_bHLH_38	8.66779	+	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	bHLH
chr4	2345755	2345762	C1_bHLH_4	Mp4g02000	-4310	-0.725094521081469	_C1_bHLH_4	4.05267	-	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	bHLH
chr4	2345755	2345762	C1_bHLH_7-C3_bHLH_43-C6_bHLH_60	Mp4g02000	-4310	-0.725094521081469	_C1_bHLH_7-C3_bHLH_43-C6_bHLH_60	4.05267	+	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	bHLH
chr4	2345755	2345762	C10_bZIP_66-C3_bZIP_57	Mp4g02000	-4310	-0.725094521081469	_C10_bZIP_66-C3_bZIP_57	4.05267	+	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	bZIP
chr4	2345755	2345762	C2_TCP_26-C3_TCP_19	Mp4g02000	-4310	-0.725094521081469	_C2_TCP_26-C3_TCP_19	4.05267	+	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	TCP
chr4	2345781	2345787	C4_LOBAS2_6-C9_LOBAS2_8	Mp4g02000	-4336	-0.727215820908493	_C4_LOBAS2_6-C9_LOBAS2_8	8.28529	+	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	LOBAS2
chr4	2345782	2345789	C4_ND_7	Mp4g02000	-4337	-0.727297202803587	_C4_ND_7	3.67017	-	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	ND
chr4	2345783	2345790	C4_NAC_1	Mp4g02000	-4338	-0.727378569451489	_C4_NAC_1	3.67017	+	chr4	2345731	2345816	C1	24.46917	22.78451	1	1	0.09576	NAC
chr4	2345787	2345793	C10_bHLH_4-C2_bHLH_6-C3_bHLH_4-C6_bHLH_6	Mp4g02000	-4342	-0.727703883685354	_C10_bHLH_4-C2_bHLH_6-C3_bHLH_4-C6_bHLH_6	8.41279	+	chr4	2345731	2345816	C1	24.123	21.058	1	1	0.18181	bHLH
chr4	2345787	2345794	C2_NAC_8	Mp4g02000	-4342	-0.727703883685354	_C2_NAC_8	3.67017	+	chr4	2345731	2345816	C1	24.123	21.058	1	1	0.18181	NAC
chr4	24335426	24335433	C5_NAC_5	Mp4g21610	-19217	-1.30571671109136	_C5_NAC_5	3.67017	-	chr4	24335404	24335622	C1	31.9386	28.38017	1	1	0.16099	NAC
chr4	24335429	24335436	C4_C2H2_20	Mp4g21610	-19220	-1.30578115125498	_C4_C2H2_20	9.72992	+	chr4	24335404	24335622	C1	36.0324	32.11881	1	1	0.1577	C2H2
chr4	24335430	24335437	C2_BZR_18	Mp4g21610	-19221	-1.3058026291849	_C2_BZR_18	3.79767	+	chr4	24335404	24335622	C1	38.25532	34.06282	1	1	0.15966	BZR
chr4	24335430	24335437	C4_BBRBPC_4	Mp4g21610	-19221	-1.3058026291849	_C4_BBRBPC_4	3.79767	-	chr4	24335404	24335622	C1	38.25532	34.06282	1	1	0.15966	BBRBPC
chr4	24335431	24335438	C10_HSF_5	Mp4g21610	-19222	-1.30582410605269	_C10_HSF_5	3.79767	+	chr4	24335404	24335622	C1	39.81591	34.78673	1	1	0.18599	HSF
chr4	24335431	24335438	C2_BZR_14	Mp4g21610	-19222	-1.30582410605269	_C2_BZR_14	3.79767	-	chr4	24335404	24335622	C1	39.81591	34.78673	1	1	0.18599	BZR
chr4	24335431	24335438	C2_NAC_59	Mp4g21610	-19222	-1.30582410605269	_C2_NAC_59	3.67017	+	chr4	24335404	24335622	C1	39.81591	34.78673	1	1	0.18599	NAC
chr4	24335432	24335438	C10_C2C2YABBY_11-C2_C2C2YABBY_14-C4_C2C2YABBY_8-C5_C2C2YABBY_3-C6_C2C2YABBY_8-C9_C2C2YABBY_9	Mp4g21610	-19223	-1.30584558185845	_C10_C2C2YABBY_11-C2_C2C2YABBY_14-C4_C2C2YABBY_8-C5_C2C2YABBY_3-C6_C2C2YABBY_8-C9_C2C2YABBY_9	8.28529	+	chr4	24335404	24335622	C1	39.81591	35.01777	1	1	0.1769	C2C2YABBY
chr4	24335432	24335439	C4_AP2EREBP_144	Mp4g21610	-19223	-1.30584558185845	_C4_AP2EREBP_144	9.60242	+	chr4	24335404	24335622	C1	39.81591	35.01777	1	1	0.1769	AP2EREBP
chr4	24335432	24335439	C4_C2C2YABBY_5	Mp4g21610	-19223	-1.30584558185845	_C4_C2C2YABBY_5	3.67017	+	chr4	24335404	24335622	C1	39.81591	35.01777	1	1	0.1769	C2C2YABBY
chr4	24335432	24335439	C6_C2C2gata_20	Mp4g21610	-19223	-1.30584558185845	_C6_C2C2gata_20	3.67017	-	chr4	24335404	24335622	C1	39.81591	35.01777	1	1	0.1769	C2C2gata
chr4	24335432	24335439	C6_FHA_6	Mp4g21610	-19223	-1.30584558185845	_C6_FHA_6	3.67017	+	chr4	24335404	24335622	C1	39.81591	35.01777	1	1	0.1769	FHA
chr4	24335433	24335440	C2_C2C2gata_5-C4_C2C2gata_6-C9_C2C2gata_3	Mp4g21610	-19224	-1.30586705660229	_C2_C2C2gata_5-C4_C2C2gata_6-C9_C2C2gata_3	9.72992	+	chr4	24335404	24335622	C1	40.35181	37.02962	1	1	0.11855	C2C2gata
chr4	24335433	24335440	C6_C2C2gata_3	Mp4g21610	-19224	-1.30586705660229	_C6_C2C2gata_3	3.67017	+	chr4	24335404	24335622	C1	40.35181	37.02962	1	1	0.11855	C2C2gata
chr4	24335462	24335469	C4_MADS_4	Mp4g21610	-19253	-1.30648936270848	_C4_MADS_4	3.67017	+	chr4	24335404	24335622	C1	40.65899	37.29441	1	1	0.11922	MADS
chr4	24335465	24335471	C2_FHA_3-C6_FHA_3	Mp4g21610	-19256	-1.30655368833726	_C2_FHA_3-C6_FHA_3	8.28529	+	chr4	24335404	24335622	C1	40.65899	37.29441	1	1	0.11922	FHA
chr4	24335466	24335472	C2_FHA_1-C3_FHA_1-C4_FHA_1-C6_FHA_1-C9_FHA_1	Mp4g21610	-19257	-1.30657512809645	_C2_FHA_1-C3_FHA_1-C4_FHA_1-C6_FHA_1-C9_FHA_1	8.41279	+	chr4	24335404	24335622	C1	40.65899	37.29441	1	1	0.11922	FHA
chr4	24335466	24335473	C6_FHA_6	Mp4g21610	-19257	-1.30657512809645	_C6_FHA_6	3.67017	-	chr4	24335404	24335622	C1	40.65899	37.29441	1	1	0.11922	FHA
chr4	24335495	24335501	C6_C2H2_19	Mp4g21610	-19286	-1.30719642114941	_C6_C2H2_19	8.28529	-	chr4	24335404	24335622	C1	55.14611	51.87767	1	1	0.08533	C2H2
chr4	24335551	24335557	C6_C2H2_19	Mp4g21610	-19342	-1.30839364997626	_C6_C2H2_19	8.28529	+	chr4	24335404	24335622	C1	52.81347	43.85833	1	1	0.25857	C2H2
chr4	24335572	24335578	C2_SBP_16-C4_SBP_14-C5_SBP_3-C6_SBP_19	Mp4g21610	-19363	-1.30884176126132	_C2_SBP_16-C4_SBP_14-C5_SBP_3-C6_SBP_19	8.41279	-	chr4	24335404	24335622	C1	44.76889	40.67662	1	1	0.13281	SBP
chr4	24335576	24335582	C10_AP2EREBP_31-C13_AP2EREBP_12-C2_AP2EREBP_30-C3_AP2EREBP_31-C4_AP2EREBP_27-C6_AP2EREBP_34-C9_AP2EREBP_17	Mp4g21610	-19367	-1.30892706339405	_C10_AP2EREBP_31-C13_AP2EREBP_12-C2_AP2EREBP_30-C3_AP2EREBP_31-C4_AP2EREBP_27-C6_AP2EREBP_34-C9_AP2EREBP_17	8.54029	+	chr4	24335404	24335622	C1	44.76889	40.67662	1	1	0.13281	AP2EREBP
chr4	24335576	24335583	C5_AP2EREBP_20	Mp4g21610	-19367	-1.30892706339405	_C5_AP2EREBP_20	3.92517	-	chr4	24335404	24335622	C1	44.76889	40.67662	1	1	0.13281	AP2EREBP
chr4	24335581	24335588	C6_bZIP_43	Mp4g21610	-19372	-1.30903366750414	_C6_bZIP_43	3.79767	-	chr4	24335404	24335622	C1	43.48638	40.67662	1	1	0.09249	bZIP
chr4	24335597	24335604	C2_LOBAS2_23	Mp4g21610	-19388	-1.30937462491667	_C2_LOBAS2_23	3.79767	-	chr4	24335404	24335622	C1	33.51375	28.47172	1	1	0.22251	LOBAS2
chr4	24504194	24504200	C2_RWPRK_6-C6_RWPRK_7-C9_RWPRK_4	Mp4g21780	11845	1.10873410860236	_C2_RWPRK_6-C6_RWPRK_7-C9_RWPRK_4	8.28529	+	chr4	24504177	24504277	C1	29.03944	27.94052	1	1	0.05241	RWPRK
chr4	24504195	24504201	C10_RWPRK_1-C13_RWPRK_1-C3_RWPRK_1	Mp4g21780	11846	1.10876791767808	_C10_RWPRK_1-C13_RWPRK_1-C3_RWPRK_1	8.28529	+	chr4	24504177	24504277	C1	29.03944	27.94052	1	1	0.05241	RWPRK
chr4	24504195	24504202	C4_C2C2YABBY_6	Mp4g21780	11846	1.10876791767808	_C4_C2C2YABBY_6	3.67017	+	chr4	24504177	24504277	C1	29.03944	27.94052	1	1	0.05241	C2C2YABBY
chr4	24504196	24504203	C4_ND_7	Mp4g21780	11847	1.10880172412203	_C4_ND_7	3.67017	-	chr4	24504177	24504277	C1	29.03944	27.94052	1	1	0.05241	ND
chr4	24504201	24504207	C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	Mp4g21780	11852	1.10897071687948	_C10_NAC_9-C2_NAC_6-C4_NAC_7-C6_NAC_12-C7_NAC_1	8.41279	+	chr4	24504177	24504277	C1	29.03944	27.94052	1	1	0.05241	NAC
chr4	24504201	24504208	C4_CAMTA_5	Mp4g21780	11852	1.10897071687948	_C4_CAMTA_5	3.79767	+	chr4	24504177	24504277	C1	29.03944	27.94052	1	1	0.05241	CAMTA
chr4	24504211	24504217	C6_LOBAS2_6-C9_LOBAS2_7	Mp4g21780	11862	1.10930850524675	_C6_LOBAS2_6-C9_LOBAS2_7	8.41279	+	chr4	24504177	24504277	C1	27.45309	26.00145	1	1	0.07352	LOBAS2
chr4	24504245	24504251	C2_MYB_19-C6_MYB_21-C9_MYB_9	Mp4g21780	11896	1.11045502446102	_C2_MYB_19-C6_MYB_21-C9_MYB_9	8.28529	-	chr4	24504177	24504277	C1	21.58931	22.78753	1	1	-0.07219	MYB
chr4	24504246	24504253	C6_C2H2_70	Mp4g21780	11897	1.11048869983667	_C6_C2H2_70	9.60242	-	chr4	24504177	24504277	C1	21.58931	22.78753	1	1	-0.07219	C2H2
chr4	25056435	25056441	C2_LOBAS2_27-C3_LOBAS2_12	Mp4g22310	-3594	-0.662190990859007	_C2_LOBAS2_27-C3_LOBAS2_12	8.41279	-	chr4	25056417	25056570	C1	22.21435	20.07347	1	1	0.13493	LOBAS2
chr4	25056436	25056442	C10_LOBAS2_11-C2_LOBAS2_15-C3_LOBAS2_4-C6_LOBAS2_5-C7_LOBAS2_2-C9_LOBAS2_6	Mp4g22310	-3593	-0.662096445417923	_C10_LOBAS2_11-C2_LOBAS2_15-C3_LOBAS2_4-C6_LOBAS2_5-C7_LOBAS2_2-C9_LOBAS2_6	8.41279	+	chr4	25056417	25056570	C1	22.21435	20.07347	1	1	0.13493	LOBAS2
chr4	25056451	25056458	C4_AP2EREBP_87	Mp4g22310	-3577	-0.6605809124273	_C4_AP2EREBP_87	3.67017	-	chr4	25056417	25056570	C1	22.21435	20.07347	1	1	0.13493	AP2EREBP
chr4	25056453	25056459	C2_C2H2_31-C4_C2H2_27-C6_C2H2_36	Mp4g22310	-3576	-0.660486015784968	_C2_C2H2_31-C4_C2H2_27-C6_C2H2_36	8.28529	-	chr4	25056417	25056570	C1	22.21435	20.07347	1	1	0.13493	C2H2
chr4	25056453	25056460	C2_WRKY_7	Mp4g22310	-3575	-0.660391098402467	_C2_WRKY_7	3.67017	-	chr4	25056417	25056570	C1	22.21435	20.07347	1	1	0.13493	WRKY
chr4	25056453	25056460	C6_AP2EREBP_101	Mp4g22310	-3575	-0.660391098402467	_C6_AP2EREBP_101	9.60242	-	chr4	25056417	25056570	C1	22.21435	20.07347	1	1	0.13493	AP2EREBP
chr4	25087317	25087324	C4_ND_7	Mp4g22320	19196	1.30526536202345	_C4_ND_7	3.67017	+	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	ND
chr4	25087321	25087328	C4_LOBAS2_19	Mp4g22320	19192	1.30517933756404	_C4_LOBAS2_19	3.79767	-	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	LOBAS2
chr4	25087328	25087334	C10_TCP_31-C2_TCP_27-C3_TCP_20-C4_TCP_35-C6_TCP_37	Mp4g22320	19186	1.30505026891722	_C10_TCP_31-C2_TCP_27-C3_TCP_20-C4_TCP_35-C6_TCP_37	8.54029	-	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	TCP
chr4	25087328	25087335	C1_bHLH_7-C3_bHLH_43-C6_bHLH_60	Mp4g22320	19185	1.30502875374633	_C1_bHLH_7-C3_bHLH_43-C6_bHLH_60	4.05267	-	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	bHLH
chr4	25087328	25087335	C2_TCP_26-C3_TCP_19	Mp4g22320	19185	1.30502875374633	_C2_TCP_26-C3_TCP_19	9.98492	-	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	TCP
chr4	25087329	25087335	C1_LOBAS2_6-C10_LOBAS2_21-C2_LOBAS2_30-C3_LOBAS2_15-C6_LOBAS2_26	Mp4g22320	19185	1.30502875374633	_C1_LOBAS2_6-C10_LOBAS2_21-C2_LOBAS2_30-C3_LOBAS2_15-C6_LOBAS2_26	8.54029	+	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	LOBAS2
chr4	25087329	25087336	C4_CAMTA_5	Mp4g22320	19184	1.30500723750952	_C4_CAMTA_5	3.79767	+	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	CAMTA
chr4	25087336	25087343	C6_TCP_54	Mp4g22320	19177	1.30485659399703	_C6_TCP_54	3.92517	-	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	TCP
chr4	25087339	25087346	C2_NAC_57-C3_NAC_29	Mp4g22320	19174	1.30479201649223	_C2_NAC_57-C3_NAC_29	3.92517	+	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	NAC
chr4	25087345	25087352	C4_MADS_1	Mp4g22320	19168	1.30466283266839	_C4_MADS_1	3.67017	-	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	MADS
chr4	25087350	25087356	C10_LOBAS2_3-C13_LOBAS2_2-C2_LOBAS2_5-C4_LOBAS2_1-C6_LOBAS2_2	Mp4g22320	19164	1.30457668876611	_C10_LOBAS2_3-C13_LOBAS2_2-C2_LOBAS2_5-C4_LOBAS2_1-C6_LOBAS2_2	8.41279	+	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	LOBAS2
chr4	25087352	25087358	C13_AP2EREBP_43-C2_AP2EREBP_177-C6_AP2EREBP_209	Mp4g22320	19162	1.30453361040652	_C13_AP2EREBP_43-C2_AP2EREBP_177-C6_AP2EREBP_209	8.41279	-	chr4	25087287	25087375	C1	19.5125	18.84164	1	0	0.04622	AP2EREBP
chr4	25087353	25087360	C2_MYB_38-C6_MYB_40	Mp4g22320	19160	1.30449052777349	_C2_MYB_38-C6_MYB_40	3.79767	+	chr4	25087287	25087375	C1	19.50926	18.84164	1	0	0.046	MYB
chr4	25087353	25087360	C6_bZIP_43	Mp4g22320	19160	1.30449052777349	_C6_bZIP_43	3.79767	-	chr4	25087287	25087375	C1	19.50926	18.84164	1	0	0.046	bZIP
chr4	26211530	26211537	C6_HSF_1	Mp4g23420	10004	1.04155058171765	_C6_HSF_1	3.67017	+	chr4	26211307	26211820	C1	30.92216	28.42152	1	1	0.11483	HSF
chr4	26211542	26211549	C4_C2C2YABBY_6	Mp4g23420	9992	1.04107671971548	_C4_C2C2YABBY_6	3.67017	-	chr4	26211307	26211820	C1	32.58336	29.60995	1	1	0.13064	C2C2YABBY
chr4	26211546	26211552	C1_AP2EREBP_24-C2_AP2EREBP_82	Mp4g23420	9989	1.04095817338421	_C1_AP2EREBP_24-C2_AP2EREBP_82	8.28529	-	chr4	26211307	26211820	C1	32.58336	29.60995	1	1	0.13064	AP2EREBP
chr4	26211624	26211631	C2_C2H2_1-C6_C2H2_1	Mp4g23420	9910	1.03782475058834	_C2_C2H2_1-C6_C2H2_1	3.67017	-	chr4	26211307	26211820	C1	24.55057	25.69143	1	1	-0.06123	C2H2
chr4	26211625	26211632	C4_AP2EREBP_87	Mp4g23420	9909	1.03778494175364	_C4_AP2EREBP_87	3.67017	-	chr4	26211307	26211820	C1	24.55057	25.69143	1	1	-0.06123	AP2EREBP
chr4	26211664	26211670	C6_MYBrelated_3	Mp4g23420	9871	1.03626949574282	_C6_MYBrelated_3	8.41279	-	chr4	26211307	26211820	C1	30.50596	31.49576	1	1	-0.04359	MYBrelated
chr4	26211671	26211678	C4_MADS_4	Mp4g23420	9863	1.03594977953667	_C4_MADS_4	3.67017	-	chr4	26211307	26211820	C1	30.50596	31.49576	1	1	-0.04359	MADS
chr4	26211688	26211695	C2_SBP_10	Mp4g23420	9846	1.03526960009944	_C2_SBP_10	3.67017	+	chr4	26211307	26211820	C1	27.95595	27.75704	1	1	0.00969	SBP
chr4	26211702	26211709	C3_E2FDP_8-C9_E2FDP_6	Mp4g23420	9832	1.03470865134107	_C3_E2FDP_8-C9_E2FDP_6	3.92517	-	chr4	26211307	26211820	C1	27.75896	27.149	1	1	0.03012	E2FDP
chr4	26709552	26709558	C2_MYB_19-C6_MYB_21-C9_MYB_9	Mp4g23990	8762	0.989538803320502	_C2_MYB_19-C6_MYB_21-C9_MYB_9	8.28529	-	chr4	26709533	26709939	C3	11.70835	21.66223	0	1	-0.79817	MYB
chr4	26709918	26709924	C2_RWPRK_7-C6_RWPRK_8	Mp4g23990	8396	0.972943008105568	_C2_RWPRK_7-C6_RWPRK_8	8.28529	-	chr4	26709533	26709939	C3	16.01155	21.33867	0	1	-0.37819	RWPRK
