Matching.Attribute,name,shared name,TF,family,description, T, a, b, d,Tak1_HS,hsfa_HS,hsfb_HS,dko_HS,Peak,cluster,OCR_to_TSS,T_OCR,a_OCR,b_OCR,d_OCR,Tak1_HS_oc,hsfa_HS_oc,hsfb_HS_oc,dko_HS_oc
Mp3g20070,Mp3g20070,Mp3g20070,,,,D,,,,-1.709388404,-0.183149503,-0.879410661,-0.82108676,,C6,,,,,,,,,
Mp3g00790,Mp3g00790,Mp3g00790,,,,,,D,,-0.469096523,0.416582707,-1.46234553,-0.155078853,,C1,,,,,,,,,
Mp6g08690,Mp6g08690,Mp6g08690,MpERF13,AP2/ERF,"transcription factor, AP2/ERF",,,D,,-0.657597373,1.254567667,-2.175827739,0.94699763,,C5,,,,,,,,,
Mp2g22820,Mp2g22820,Mp2g22820,MpABI5B,bZIP,bZIP transcription factor,,U,,,-0.118168981,2.288849414,-0.677005214,0.99784167,,C5,,,,,,,,,
Mp8g10620,Mp8g10620,Mp8g10620,,,,,,U,,0.173577475,-1.724921686,2.764814092,-0.460404007,,C2,,,,,,,,,
Mp3g10230,Mp3g10230,Mp3g10230,,,,,D,,,-0.283763963,-1.64716897,-0.317626268,-0.110367173,,C1,,,,,,,,,
Mp3g12400,Mp3g12400,Mp3g12400,,,,,,D,D,-0.178596319,1.14519673,-1.200320651,-1.287271888,,C5,,,,,,,,,
Mp5g16920,Mp5g16920,Mp5g16920,,,,U,U,U,D,0.15774617,2.1630853,0.696226102,-0.94111982,,C5,,,,,,,,,
Mp8g08310,Mp8g08310,Mp8g08310,,,,,D,,,0.420863594,-2.219184665,-0.39073007,1.222511165,,C1,,,,,,,,,
Mp3g05190,Mp3g05190,Mp3g05190,,,,U,U,,U,1.053935131,0.997536493,0.110510107,0.891202016,,C4,,,,,,,,,
Mp3g21090,Mp3g21090,Mp3g21090,,,,,U,U,U,-0.25449426,2.147364068,0.403684177,1.015532591,chr3.21806668.21807403,C5,Promoter,,,,down,-0.092718369,-0.925599233,-0.927738044,-1.083487261
Mp2g06810,Mp2g06810,Mp2g06810,,,,,,,D,-0.186184652,-0.252076779,0.399390013,-1.44034458,,C6,,,,,,,,,
Mp2g02090,Mp2g02090,Mp2g02090,,,,,,U,,-0.095360422,-1.316726257,1.52615893,0.872340751,,C7,,,,,,,,,
Mp5g10690,Mp5g10690,Mp5g10690,,,,,U,U,U,-1.359148667,-0.00452409,1.144936968,0.69650544,,C7,,,,,,,,,
Mp2g23350,Mp2g23350,Mp2g23350,,,,,D,D,,-0.241413987,0.339642284,-1.977105906,-0.153391249,,C1,,,,,,,,,
Mp2g23680,Mp2g23680,Mp2g23680,,,,,,,U,1.412337575,-0.035212111,-0.668765988,1.232589678,,C4,,,,,,,,,
Mp8g02110,Mp8g02110,Mp8g02110,,,,D,,,D,-0.650381191,-0.750230456,-0.213776218,-1.475147273,,C6,,,,,,,,,
Mp2g22790,Mp2g22790,Mp2g22790,,,,U,U,,U,0.951927751,0.658411471,-0.431257967,1.693267842,,C4,,,,,,,,,
Mp1g14840,Mp1g14840,Mp1g14840,,,,,,D,D,-0.637828041,-0.104455018,-1.879725354,-0.143349797,chr1.15088745.15088898,C6,Promoter,,,up,,0.265994118,-1.011326291,0.796945705,0.449726933
Mp2g10720,Mp2g10720,Mp2g10720,,,,U,,,U,1.260216492,0.535473499,-0.442302353,1.304564864,,C4,,,,,,,,,
Mp5g09580,Mp5g09580,Mp5g09580,,,,,,U,,1.292019169,-1.054565615,1.482476294,-0.940017548,,C2,,,,,,,,,
Mp3g19610,Mp3g19610,Mp3g19610,,,,,D,D,U,0.433540003,-0.562368525,-1.273041064,0.506211699,chr3.20125753.20126063,C7,3' UTR,up,up,up,up,0.531813383,1.105145117,0.935156569,1.294028442
Mp1g02260,Mp1g02260,Mp1g02260,,,,,U,U,U,-0.906264261,0.062064623,0.86974725,0.990631323,chr1.2504576.2504753,C7,3' UTR,,down,,,-0.399619283,-1.037433363,-0.424944649,-1.104123405
Mp8g08100,Mp8g08100,Mp8g08100,MpTRIHELIX33,Trihelix,"transcription factor, Trihelix",,D,,,-0.677620303,-1.000525085,-1.389978194,0.881701509,,C1,,,,,,,,,
Mp1g23790,Mp1g23790,Mp1g23790,,,,,,U,,0.591555387,0.801257483,1.227832761,0.807498171,,C4,,,,,,,,,
Mp1g03040,Mp1g03040,Mp1g03040,MpTRIHELIX25,Trihelix,"transcription factor, Trihelix",U,,,,0.948550011,1.440550529,0.086627069,0.146733343,,C4,,,,,,,,,
Mp5g08140,Mp5g08140,Mp5g08140,,,,,,U,U,0.405574116,0.006146363,0.918681272,1.705614504,chr5.8840595.8841152,C4,Promoter,,up,,,0.165071494,1.291088569,0.189211416,0.93980435
Mp2g24800,Mp2g24800,Mp2g24800,,,,D,D,,,-1.478551149,-1.328719039,0.230170323,-0.660523435,,C6,,,,,,,,,
Mp6g07390,Mp6g07390,Mp6g07390,,,,U,,,,1.244231353,0.840091415,-0.563278044,0.21812452,,C4,,,,,,,,,
Mp5g13000,Mp5g13000,Mp5g13000,,,,U,,U,,1.696007879,-0.139352545,1.353701987,-0.006796768,,C2,,,,,,,,,
Mp2g25630,Mp2g25630,Mp2g25630,,,,,U,U,U,-0.319007796,0.724867754,0.25929693,2.28305131,,C4,,,,,,,,,
Mp7g15000,Mp7g15000,Mp7g15000,,,,D,D,D,D,0.01426976,0.346707647,-1.531244345,-1.089477553,chr7.16659491.16660332,C1,Promoter,down,down,down,down,-0.480357975,-0.661631869,-1.452432189,-0.887735629
Mp8g17750,Mp8g17750,Mp8g17750,,,,U,,U,,1.696878691,-0.977273642,1.305525857,-0.838236197,chr8.19874894.19876024,C2,3' UTR,up,,up,,1.222966127,-0.958185977,1.836946446,-1.011251234
Mp5g12480,Mp5g12480,Mp5g12480,MpERF18,AP2/ERF,"transcription factor, AP2/ERF",U,,,U,1.599238705,-0.344932847,0.29927706,0.893980514,,C2,,,,,,,,,
Mp2g00510,Mp2g00510,Mp2g00510,MpBHLH48,bHLH,"transcription factor, bHLH",,,D,,-1.172035276,-0.732519244,-1.284357707,0.583516505,,C1,,,,,,,,,
Mp3g12040,Mp3g12040,Mp3g12040,,,,U,,U,,1.289227666,0.767813506,0.773358705,-0.692451969,,C2,,,,,,,,,
Mp5g09710,Mp5g09710,Mp5g09710,MpBHLH42,bHLH,"transcription factor, bHLH",D,,D,D,-1.504344106,0.581886991,-0.49710759,-0.748375189,,C6,,,,,,,,,
Mp3g14320,Mp3g14320,Mp3g14320,,,,,,U,U,0.387711627,0.499457705,0.892862609,1.95814445,,C3,,,,,,,,,
Mp5g11410,Mp5g11410,Mp5g11410,,,,D,D,,,-1.058330415,-1.436686127,-0.125317606,-0.322104926,,C7,,,,,,,,,
Mp3g19080,Mp3g19080,Mp3g19080,,,,U,,U,,1.264444554,-1.365484153,1.855406558,0.046745076,chr3.19606359.19606543,C3,Promoter,,up,,up,0.921866306,0.616126609,0.636628659,0.413664497
Mp2g03250,Mp2g03250,Mp2g03250,,,,,U,,,0.362048603,2.037529285,0.189375943,0.385351431,,C5,,,,,,,,,
Mp8g07680,Mp8g07680,Mp8g07680,MpHD5,HD,"transcription factor, HD",,,D,,0.607348725,1.606784122,-1.170440329,0.318624687,,C5,,,,,,,,,
Mp1g12860,Mp1g12860,Mp1g12860,,,,U,,U,,1.652597057,-0.324184302,0.879176339,-0.559701203,chr1.13010093.13010243,C2,Promoter,up,down,,,1.109380766,-1.2122018,1.123990006,-1.680165593
Mp1g17450,Mp1g17450,Mp1g17450,,,,,U,,,-0.305960122,2.010315138,3.27048362034604E-5,-0.134835787,,C5,,,,,,,,,
Mp4g16860,Mp4g16860,Mp4g16860,,,,,,U,,-0.161943561,-1.374260674,1.053237259,-0.546417837,chr4.19233318.19233406,C8,3' UTR,,down,,,-0.859248803,-1.170864509,0.254196247,-0.140208239
Mp6g01060,Mp6g01060,Mp6g01060,,,,D,D,D,D,0.339487824,-0.208927324,-0.869499454,-0.970546181,,C1,,,,,,,,,
Mp8g01770,Mp8g01770,Mp8g01770,MpGRAS7,GRAS,"transcription factor, GRAS",D,D,D,D,-1.340653824,0.25874632,-1.285140646,-1.23371841,,C1,,,,,,,,,
Mp2g02640,Mp2g02640,Mp2g02640,,,,U,,U,,1.586333113,-0.948742135,1.191821888,-0.650110176,,C2,,,,,,,,,
Mp7g02470,Mp7g02470,Mp7g02470,,,,D,D,D,D,-1.096172106,-1.60733963,-0.124496389,-0.329571893,,C7,,,,,,,,,
Mp8g03650,Mp8g03650,Mp8g03650,,,,D,D,,,-0.190084771,-1.273833503,-0.001554739,-0.288263219,,C1,,,,,,,,,
Mp1g17610,Mp1g17610,Mp1g17610,,,,,D,,U,0.886171924,-0.721345694,-0.9889923,1.875531593,,C7,,,,,,,,,
Mp5g15230,Mp5g15230,Mp5g15230,,,,U,,U,,1.672747263,-0.59025035,1.154094605,-0.548852967,,C2,,,,,,,,,
Mp5g02090,Mp5g02090,Mp5g02090,,,,,U,,D,0.96949239,1.442242901,0.053417283,-1.431445127,,C2,,,,,,,,,
Mp5g21020,Mp5g21020,Mp5g21020,,,,,,D,U,-0.396883599,-0.346958101,-1.029939904,1.372072334,,C7,,,,,,,,,
Mp5g11830,Mp5g11830,Mp5g11830,MpRR-MYB5,MYB,"transcription factor, MYB",,U,U,,0.334563443,1.301535267,0.781965616,-0.070440875,,C5,,,,,,,,,
Mp2g15090,Mp2g15090,Mp2g15090,,,,D,D,D,,-0.619087007,-1.035629601,-1.443315861,-0.117779301,,C1,,,,,,,,,
Mp6g14520,Mp6g14520,Mp6g14520,,,,U,D,U,D,1.520524076,-0.890922748,1.12350362,-1.027865726,,C2,,,,,,,,,
Mp2g00690,Mp2g00690,Mp2g00690,,,,,U,U,U,-0.136781778,2.422184855,-0.259776739,0.047312199,,C5,,,,,,,,,
Mp5g06260,Mp5g06260,Mp5g06260,,,,U,,U,,1.753755412,-0.116832614,0.840693291,-0.071052489,,C2,,,,,,,,,
Mp3g10510,Mp3g10510,Mp3g10510,,,,,,,U,0.488296912,-0.180080772,0.092165151,2.361857372,,C4,,,,,,,,,
Mp2g09490,Mp2g09490,Mp2g09490,,,,,U,,,0.69788237,0.590224594,1.011121802,-0.79715283,,C2,,,,,,,,,
Mp2g19300,Mp2g19300,Mp2g19300,,,,U,,U,,1.52547805,0.275775826,1.115160101,-0.205607478,,C2,,,,,,,,,
Mp4g22450,Mp4g22450,Mp4g22450,,,,,U,,,-0.93264701,1.060480568,-0.03454706,0.057270153,,C5,,,,,,,,,
Mp7g00920,Mp7g00920,Mp7g00920,,,,,,D,D,0.109215638,0.518402912,-1.429312181,-0.504754031,,C1,,,,,,,,,
Mp1g09100,Mp1g09100,Mp1g09100,,,,,,U,,1.168030693,0.624285302,1.036071911,-0.840503895,,C2,,,,,,,,,
Mp7g16300,Mp7g16300,Mp7g16300,MpR2R3-MYB18,MYB,"transcription factor, MYB",,,,U,0.768953524,1.505308508,-0.617294464,1.886042428,,C5,,,,,,,,,
Mp2g15620,Mp2g15620,Mp2g15620,,,,,,,U,1.066123731,1.07264552,-0.280386008,1.153908575,,C4,,,,,,,,,
Mp2g21710,Mp2g21710,Mp2g21710,,,,,D,,,-0.693253393,-1.363194554,0.272686763,-0.050137135,chr2.23898689.23898829,C7,Promoter,,down,,,-0.785098734,-1.033042544,0.191076751,-0.219112448
Mp4g11300,Mp4g11300,Mp4g11300,,,,U,D,U,,1.406659024,-1.478368006,1.35397544,-0.909858592,,C2,,,,,,,,,
Mp8g16900,Mp8g16900,Mp8g16900,MpGRF,GRF,"transcription factor, GRF",D,,D,,-1.495942942,0.137017897,-1.194620914,0.118858561,,C1,,,,,,,,,
Mp8g12570,Mp8g12570,Mp8g12570,,,,U,,U,,1.508163059,0.076321648,0.832512795,-0.039923737,,C2,,,,,,,,,
Mp5g00620,Mp5g00620,Mp5g00620,,,,,U,,U,0.409529584,1.465447794,-1.103253998,2.231142425,,C5,,,,,,,,,
Mp1g02040,Mp1g02040,Mp1g02040,,,,,D,,,1.07106252,-1.797988733,0.290099992,-0.038940548,chr1.2311757.2313616,C2,3' UTR,up,up,up,up,0.839082496,0.686800538,1.261973585,0.832720854
Mp4g19390,Mp4g19390,Mp4g19390,,,,,U,,U,1.093647714,1.553414057,0.307398205,0.77367493,chr4.21854435.21854559,C5,"Exon (Mp4g19390.1/Mp4g19390, exon 11 of 20)",down,down,down,,-1.063491759,-1.458876801,-1.271952308,-0.37822124
Mp4g05990,Mp4g05990,Mp4g05990,,,,,D,,,-0.420561387,-2.265890689,1.215203577,0.345000861,,C8,,,,,,,,,
Mp2g24780,Mp2g24780,Mp2g24780,,,,D,D,,D,-0.872159677,-0.91256831,-0.211764483,-0.581481584,,C6,,,,,,,,,
Mp4g16050,Mp4g16050,Mp4g16050,,,,U,,U,,1.470623311,0.026933704,0.848212683,-0.579509592,chr4.18254694.18255446,C2,3' UTR,up,,up,,1.097997753,0.009089032,1.476666737,0.49683796
Mp7g09270,Mp7g09270,Mp7g09270,,,,U,,U,,1.400829633,-0.025400918,1.427328921,-0.675509399,,C3,,,,,,,,,
Mp8g12500,Mp8g12500,Mp8g12500,,,,,U,D,D,0.226342564,2.298198157,-0.775864738,-0.998608234,,C5,,,,,,,,,
Mp8g00590,Mp8g00590,Mp8g00590,,,,U,,U,,1.614187302,-0.663560015,1.279091203,-0.467852641,,C2,,,,,,,,,
Mp4g01540,Mp4g01540,Mp4g01540,MpBHLH10,bHLH,"transcription factor, bHLH",,,D,D,-0.695698435,0.031644681,-0.763693153,-2.005996987,,C6,,,,,,,,,
Mp4g13480,Mp4g13480,Mp4g13480,,,,,,U,U,-0.60034561,-0.565743411,1.279841514,0.776615114,,C7,,,,,,,,,
Mp5g11110,Mp5g11110,Mp5g11110,,,,,,,D,-1.240939717,-0.74356925,0.650439209,-0.905300076,chr5.12444287.12444544,C6,Promoter,,down,down,down,-0.567062192,-1.159945384,-0.382466561,-1.540200865
Mp2g04800,Mp2g04800,Mp2g04800,,,,U,,U,U,0.961073595,-0.559614395,1.002048479,1.763284346,,C4,,,,,,,,,
Mp1g26240,Mp1g26240,Mp1g26240,,,,,U,U,U,0.372217982,0.111760543,0.473642466,1.697378097,,C4,,,,,,,,,
Mp4g22500,Mp4g22500,Mp4g22500,,,,U,,U,,1.689379688,-0.554779022,1.151831408,-0.787395185,,C2,,,,,,,,,
Mp2g21170,Mp2g21170,Mp2g21170,,,,,D,,,-0.242952075,-2.292965163,0.142407581,-0.00480503,,C1,,,,,,,,,
Mp3g11470,Mp3g11470,Mp3g11470,,,,U,U,U,U,1.556232259,0.277581751,0.73931248,-0.133016568,chr3.11048296.11048433,C2,"Intron (Mp3g11470.1/Mp3g11470, intron 5 of 6)",up,,up,,1.290478155,-0.498021468,2.022463775,-0.213519128
Mp8g04910,Mp8g04910,Mp8g04910,,,,U,,U,,1.346423445,-0.034789315,1.580150629,-0.16535664,chr8.5488435.5488635,C3,3' UTR,,,up,,0.623596837,0.316297086,1.670871699,-0.151973025
Mp8g17820,Mp8g17820,Mp8g17820,,,,,,U,,-0.988175754,-0.879635959,1.359086335,0.677811534,chr8.19981074.19981990,C7,3' UTR,,up,,,0.839311577,1.153941075,0.354855931,0.659740809
Mp5g15980,Mp5g15980,Mp5g15980,,,,,U,,,-0.484756023,2.418046269,-0.181600806,-0.595982102,,C5,,,,,,,,,
Mp6g16310,Mp6g16310,Mp6g16310,,,,U,U,U,U,1.605693539,1.400125954,-0.250803529,0.526223808,,C4,,,,,,,,,
Mp5g21100,Mp5g21100,Mp5g21100,,,,,,U,,-0.540280457,-0.461247984,2.379369503,0.443423956,chr5.22649253.22649381,C8,Promoter,,,down,down,-0.147616393,-0.375319561,-1.437879223,-1.267459821
Mp1g28510,Mp1g28510,Mp1g28510,,,,,,D,D,-0.3760475,-0.320151306,-1.24189075,-1.531063811,,C6,,,,,,,,,
Mp1g27560,Mp1g27560,Mp1g27560,,,,,U,,,-0.177281151,1.852706064,-0.635674786,0.158380789,,C5,,,,,,,,,
Mp8g17110,Mp8g17110,Mp8g17110,,,,D,D,D,D,-0.285770412,-0.065085717,-2.076024595,-0.920611837,chr8.19166124.19166282,C1,Promoter,down,down,down,down,-0.292923483,-1.08598123,-0.864985451,-1.168292167
Mp1g27920,Mp1g27920,Mp1g27920,,,,D,D,D,,-0.756052678,-1.642841653,-0.173699604,0.02257113,chr1.28219149.28219289,C7,Promoter,,down,,,-0.827517547,-1.472006941,-0.6833101,-0.828336193
Mp3g07630,Mp3g07630,Mp3g07630,,,,U,,U,,1.57129147,-0.864875877,1.296925799,-1.080577221,,C2,,,,,,,,,
Mp8g10500,Mp8g10500,Mp8g10500,,,,,,U,,0.224416163,-1.323364705,1.870582699,-0.183588031,,C8,,,,,,,,,
Mp1g02360,Mp1g02360,Mp1g02360,,,,U,,U,,1.588351622,-0.53552673,1.182909257,-0.456701389,chr1.2598628.2598742,C2,3' UTR,up,,up,,0.758273743,-0.419004085,1.937876969,-0.561146143
Mp3g03360,Mp3g03360,Mp3g03360,,,,D,,D,,-0.517696794,0.19355741,-1.452372983,-0.38925451,,C1,,,,,,,,,
Mp2g16700,Mp2g16700,Mp2g16700,,,,,,,D,0.093006569,0.25100451,0.468349925,-1.562113723,chr2.17803998.17804170,C6,"Exon (Mp2g16700.1/Mp2g16700, exon 6 of 11)",,down,down,down,-0.29365391,-0.754682249,-0.993684714,-0.972528347
Mp2g20640,Mp2g20640,Mp2g20640,,,,,,D,D,-0.283285088,-0.488334411,-2.453055398,-0.704120101,,C1,,,,,,,,,
Mp2g07720,Mp2g07720,Mp2g07720,MpNAC1,NAC,"transcription factor, NAC",U,,,U,1.263211293,0.739507205,-0.576058914,1.489685116,,C4,,,,,,,,,
Mp1g19680,Mp1g19680,Mp1g19680,,,,,,D,,-1.484358651,0.761186192,-1.816360391,1.033416076,,C1,,,,,,,,,
Mp7g03250,Mp7g03250,Mp7g03250,,,,,,D,,-0.26096763,0.304412939,-2.253810196,0.370964924,,C1,,,,,,,,,
Mp2g21950,Mp2g21950,Mp2g21950,,,,U,,U,,1.661717104,-0.421350408,1.195011014,-0.546372069,,C2,,,,,,,,,
Mp6g04540,Mp6g04540,Mp6g04540,,,,,U,U,U,-0.553222927,0.487260828,1.877598497,0.933717222,,C3,,,,,,,,,
Mp4g16550,Mp4g16550,Mp4g16550,,,,U,,U,,0.818019172,-0.485935803,1.765429364,-0.514697233,,C3,,,,,,,,,
Mp7g05240,Mp7g05240,Mp7g05240,,,,D,,D,D,-1.60611873,-0.173089057,-0.644453606,-1.315206488,,C6,,,,,,,,,
Mp2g10510,Mp2g10510,Mp2g10510,,,,,,,U,1.298834542,1.49721705,-0.435879743,0.847873404,chr2.10771506.10771903,C4,Promoter,,down,,,-0.504846634,-1.537051347,-0.767936498,-1.131547957
Mp2g01830,Mp2g01830,Mp2g01830,,,,U,,U,,1.588594203,-0.385449824,1.225689777,-0.10755214,,C2,,,,,,,,,
Mp6g00360,Mp6g00360,Mp6g00360,,,,,D,,D,0.140326284,-2.242213235,0.68595916,-1.749384519,,C2,,,,,,,,,
Mp6g04830,Mp6g04830,Mp6g04830,MpR2R3-MYB10,MYB,"transcription factor, MYB",U,U,U,U,-0.590527022,2.439724384,0.057308222,1.250473434,,C5,,,,,,,,,
Mp4g21180,Mp4g21180,Mp4g21180,,,,,U,,,-0.414579776,2.199563121,-0.764289072,-0.190888376,,C5,,,,,,,,,
Mp1g12800,Mp1g12800,Mp1g12800,,,,,,,U,0.253362776,1.509057242,-0.380550987,-0.825640602,,C5,,,,,,,,,
Mp6g13270,Mp6g13270,Mp6g13270,,,,D,,,D,-1.849270611,-0.480131397,0.685863701,-0.583108896,,C6,,,,,,,,,
Mp1g21630,Mp1g21630,Mp1g21630,,,,U,U,,,1.60156216,0.577080391,0.786825978,0.006413597,,C3,,,,,,,,,
Mp5g07150,Mp5g07150,Mp5g07150,,,,D,,,D,-1.356150202,-0.771736576,-0.086250381,-0.606563801,,C6,,,,,,,,,
Mp2g21800,Mp2g21800,Mp2g21800,,,,U,,U,,1.580245244,0.749859872,0.391332232,-1.22939253,,C2,,,,,,,,,
Mp5g05070,Mp5g05070,Mp5g05070,,,,,D,D,,0.641415812,-1.127179044,-1.237260823,0.759046957,,C1,,,,,,,,,
Mp6g02870,Mp6g02870,Mp6g02870,,,,D,,D,,-1.163834407,0.927043085,-1.863302769,0.251794668,chr6.3336821.3337371,C1,Promoter,,down,down,down,-0.416893339,-0.856864718,-1.616231457,-0.654340451
Mp6g09420,Mp6g09420,Mp6g09420,,,,,,U,,-1.074924787,0.363769842,2.409360107,0.835812441,,C7,,,,,,,,,
Mp3g03530,Mp3g03530,Mp3g03530,,,,,,U,U,-0.484483834,-0.299001809,1.384061161,1.048991934,chr3.3434058.3434153,C7,Promoter,,,,up,-1.018015672,0.120886207,-0.426883286,1.801844644
Mp4g15440,Mp4g15440,Mp4g15440,,,,,U,,,0.528064286,1.876202619,0.336050586,-0.18695267,,C5,,,,,,,,,
Mp1g29480,Mp1g29480,Mp1g29480,,,,,D,D,,-0.224091046,-0.014378836,-2.01573694,-0.525182213,,C1,,,,,,,,,
Mp1g18140,Mp1g18140,Mp1g18140,,,,D,D,D,,-1.15394255,-0.569027541,-0.795341355,-0.452684929,,C1,,,,,,,,,
Mp3g17100,Mp3g17100,Mp3g17100,,,,,D,,,-0.298179669,-1.316829402,-1.286319371,0.079807194,,C1,,,,,,,,,
Mp3g01020,Mp3g01020,Mp3g01020,,,,,U,,,0.51794889,1.430858539,-0.256635506,-0.63557239,chr3.1223710.1223941,C5,Promoter,up,,up,,1.411628927,-0.544722297,1.093261883,-1.366549274
Mp8g06490,Mp8g06490,Mp8g06490,,,,U,,U,,1.489293228,-0.337552745,1.267604021,-0.739097677,,C2,,,,,,,,,
Mp8g10690,Mp8g10690,Mp8g10690,,,,U,,U,U,1.793782797,-0.152845625,0.92822407,-0.074780938,,C2,,,,,,,,,
Mp3g02320,Mp3g02320,Mp3g02320,MpHD3,HD,"transcription factor, HD",D,,D,D,-1.614986072,0.561666148,-0.824576366,-0.615915645,,C6,,,,,,,,,
Mp3g23390,Mp3g23390,Mp3g23390,,,,U,,U,,1.71528909,-0.195015638,0.829877091,-0.780183018,chr3.24825157.24825749,C2,3' UTR,up,up,up,up,1.675192752,0.14341861,1.486175705,0.170943646
Mp6g10570,Mp6g10570,Mp6g10570,MpBZIP5,bZIP,"transcription factor, bZIP",,,D,,-0.634426769,-0.136194948,-1.735440697,1.314143186,,C1,,,,,,,,,
Mp1g02885,Mp1g02885,Mp1g02885,,,,D,D,,D,-0.999514546,-1.038901312,-0.095007526,-1.000673887,chr1.3191126.3191298,C1,5' UTR,,up,,up,0.095411957,1.325508152,0.011552874,1.369335815
Mp2g18200,Mp2g18200,Mp2g18200,,,,,D,D,U,-0.265409573,-0.490322955,-1.39309913,0.738972489,chr2.19561742.19561929,C1,Promoter,,down,down,down,-0.645086313,-0.846721542,-0.84411481,-1.731272601
Mp8g03410,Mp8g03410,Mp8g03410,,,,D,D,,,-1.362631359,-1.100453975,0.181134588,-0.671363535,,C6,,,,,,,,,
Mp4g06070,Mp4g06070,Mp4g06070,,,,U,U,U,U,1.018546947,1.450606123,0.155830848,0.988395224,,C5,,,,,,,,,
Mp2g14650,Mp2g14650,Mp2g14650,,,,U,,U,,1.512942936,0.133626498,0.990171485,-0.653049833,,C2,,,,,,,,,
Mp1g15480,Mp1g15480,Mp1g15480,,,,D,,,D,-1.345599559,-0.550054519,0.106024991,-0.719310944,,C6,,,,,,,,,
Mp6g20700,Mp6g20700,Mp6g20700,,,,U,,U,,1.706163555,-0.745578685,1.115045938,-0.382061757,chr6.23014005.23014289,C2,Promoter,up,,up,,1.597225283,-0.574633144,1.663848598,-0.681299275
Mp6g11030,Mp6g11030,Mp6g11030,,,,,,,D,-1.030686575,-0.879409455,-0.256903087,-0.973708581,,C6,,,,,,,,,
Mp2g00910,Mp2g00910,Mp2g00910,MpBHLH3,bHLH,"transcription factor, bHLH",,U,,,-0.399003005,2.670032918,-0.923053455,-0.714641635,,C5,,,,,,,,,
Mp7g05750,Mp7g05750,Mp7g05750,,,,D,,D,D,0.304808993,0.400252704,-0.547343406,-1.288091789,,C2,,,,,,,,,
Mp3g11900,Mp3g11900,Mp3g11900,MpBHLH21,bHLH,"transcription factor, bHLH",,U,,U,-0.314107878,1.923658368,-1.324298079,2.017968645,,C7,,,,,,,,,
Mp1g28310,Mp1g28310,Mp1g28310,,,,,U,,,0.580862303,2.444604684,-0.383600976,-0.037412353,chr1.28693184.28693431,C5,Promoter,,down,down,,-1.039779964,-0.964392686,-1.271096287,-0.241038808
Mp4g05980,Mp4g05980,Mp4g05980,,,,,D,,,-0.467397744,-2.06197684,1.218305424,0.198406761,,C8,,,,,,,,,
Mp4g11020,Mp4g11020,Mp4g11020,,,,D,,D,D,-0.526206222,-0.396766792,-1.074116363,-0.555966263,,C6,,,,,,,,,
Mp1g01450,Mp1g01450,Mp1g01450,,,,,D,,,-0.022769499,-1.421479488,-1.693452711,0.309407654,chr1.1700051.1700343,C1,"Intron (Mp1g01450.1/Mp1g01450, intron 3 of 8)",,,,down,-0.090708205,-0.60994268,-0.418467021,-1.452847986
Mp4g15980,Mp4g15980,Mp4g15980,,,,D,D,D,D,-1.260217699,-0.722854421,-0.609438045,-0.943944107,chr4.18195502.18196072,C6,Promoter,,,up,,0.954653412,0.213933691,1.25081204,-0.274623851
Mp3g14660,Mp3g14660,Mp3g14660,,,,,,U,U,-0.56836103,-0.39935439,1.391340915,1.809672524,chr3.14281867.14281990,C7,"Exon (Mp3g14660.1/Mp3g14660, exon 8 of 8)",up,,up,,1.413805594,0.126899776,2.026076102,0.009229384
Mp2g08350,Mp2g08350,Mp2g08350,,,,U,U,U,D,1.578303371,-0.504030961,1.208909304,-0.767965546,chr2.8752107.8752900,C2,"Exon (Mp2g08350.1/Mp2g08350, exon 1 of 1)",up,,up,,1.381895394,-0.807216644,1.460543356,-0.716046678
Mp6g17270,Mp6g17270,Mp6g17270,,,,,D,D,,-0.325694702,-0.877900011,-1.666940257,0.966980404,,C1,,,,,,,,,
Mp3g23840,Mp3g23840,Mp3g23840,,,,,,,D,0.628829745,0.22352345,0.494668359,-1.757533575,,C2,,,,,,,,,
Mp7g06170,Mp7g06170,Mp7g06170,,,,,D,,,-0.741688215,-1.033115139,-1.275525384,0.82133557,,C1,,,,,,,,,
Mp1g25080,Mp1g25080,Mp1g25080,,,,D,D,D,D,0.422178439,0.261989063,-1.345523927,-0.542956391,,C1,,,,,,,,,
Mp8g03180,Mp8g03180,Mp8g03180,,,,,D,,,0.499782493,-2.276968317,-0.145688669,0.324479268,,C1,,,,,,,,,
Mp6g18550,Mp6g18550,Mp6g18550,,,,,U,,,1.380054864,1.227990051,-0.136481625,0.29946735,,C4,,,,,,,,,
Mp7g00970,Mp7g00970,Mp7g00970,,,,,U,U,,0.66169417,1.870763299,0.11680851,0.391512099,chr7.1204822.1205117,C4,"Intron (Mp7g00970.1/Mp7g00970, intron 9 of 10)",,down,,,-0.598937907,-1.037921322,0.693480307,-0.289731949
Mp3g18590,Mp3g18590,Mp3g18590,MpTRIHELIX32,Trihelix,"transcription factor, Trihelix",,,,U,1.430061904,-0.283585047,-0.429972803,1.604369092,chr3.19034479.19034571,C4,3' UTR,up,up,up,up,0.326751475,1.076229447,1.093348079,0.935815366
Mp4g18300,Mp4g18300,Mp4g18300,,,,U,U,U,,1.118768247,0.319568403,1.260796086,0.334286848,,C3,,,,,,,,,
Mp4g23890,Mp4g23890,Mp4g23890,,,,,D,,,0.367404335,-1.933381499,2.17439291367582E-4,0.249649628,,C1,,,,,,,,,
