seqnames	start	end	width	strand	Peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	distanceToTSS (log10)
chr5	26328919	26329655	737	*	tak1-hs-merge_peak_20324	Distal Intergenic	6	26331277	26331639	363	2	Mp5g24270	1984	0.474798818800631
chr5	26329925	26331619	1695	*	tak1-hs-merge_peak_20325	Exon (Mp5g24270.1/Mp5g24270, exon 1 of 1)	6	26331277	26331639	363	2	Mp5g24270	20	0.00860017176191757
chr5	26339188	26339441	254	*	tak1-hs-merge_peak_20326	Promoter	6	26339526	26341552	2027	1	Mp5g24280	-85	-0.0354297381845483
chr5	26343761	26344169	409	*	tak1-hs-merge_peak_20327	Promoter	6	26343661	26343733	73	1	Mp5g24285a	100	0.0413926851582251
chr5	26346217	26346391	175	*	tak1-hs-merge_peak_20328	Promoter	6	26346441	26346513	73	2	Mp5g24285b	122	0.0499928569201426
chr5	26347691	26348629	939	*	tak1-hs-merge_peak_20329	Exon (Mp5g24290.1/Mp5g24290, exon 4 of 4)	6	26346441	26346513	73	2	Mp5g24285b	-1178	-0.338057875419756
chr5	26351131	26351807	677	*	tak1-hs-merge_peak_20330	Exon (Mp5g24290.1/Mp5g24290, exon 1 of 4)	6	26348578	26351621	3044	2	Mp5g24290	0	0
chr5	26352940	26353594	655	*	tak1-hs-merge_peak_20331	Promoter	6	26348578	26351621	3044	2	Mp5g24290	-1319	-0.365300748637987
chr5	26355969	26356646	678	*	tak1-hs-merge_peak_20332	Distal Intergenic	6	26348578	26351621	3044	2	Mp5g24290	-4348	-0.728191398589947
chr5	26357254	26357728	475	*	tak1-hs-merge_peak_20333	Distal Intergenic	6	26348578	26351621	3044	2	Mp5g24290	-5633	-0.821709997298376
chr5	26357866	26358354	489	*	tak1-hs-merge_peak_20334	Distal Intergenic	6	26348578	26351621	3044	2	Mp5g24290	-6245	-0.860038389807193
chr5	26358623	26359085	463	*	tak1-hs-merge_peak_20335	Distal Intergenic	6	26348578	26351621	3044	2	Mp5g24290	-7002	-0.903198547042978
chr5	26363146	26364293	1148	*	tak1-hs-merge_peak_20336	Distal Intergenic	6	26369400	26374393	4994	2	Mp5g24300	10100	1.04532297878666
chr5	26405159	26405455	297	*	tak1-hs-merge_peak_20337	Distal Intergenic	6	26410784	26411734	951	1	Mp5g24320	-5329	-0.801335095674547
chr5	26409007	26409163	157	*	tak1-hs-merge_peak_20338	Distal Intergenic	6	26410784	26411734	951	1	Mp5g24320	-1621	-0.4184670209466
chr5	26409423	26410479	1057	*	tak1-hs-merge_peak_20339	Promoter	6	26410784	26411734	951	1	Mp5g24320	-305	-0.1156105116743
chr5	26414645	26414925	281	*	tak1-hs-merge_peak_20340	Promoter	6	26415793	26416746	954	1	Mp5g24330	-868	-0.271376871894075
chr5	26415350	26415484	135	*	tak1-hs-merge_peak_20341	Promoter	6	26415793	26416746	954	1	Mp5g24330	-309	-0.116939646550756
chr5	26477437	26478973	1537	*	tak1-hs-merge_peak_20342	Exon (Mp5g24370.1/Mp5g24370, exon 1 of 1)	6	26476282	26477720	1439	2	Mp5g24370	0	0
chr5	26502586	26502936	351	*	tak1-hs-merge_peak_20343	Distal Intergenic	6	26503070	26508232	5163	2	Mp5g24390	5296	0.799064719351008
chr5	26503066	26503976	911	*	tak1-hs-merge_peak_20344	Exon (Mp5g24390.1/Mp5g24390, exon 7 of 7)	6	26503070	26508232	5163	2	Mp5g24390	4256	0.720655356551724
chr5	26508040	26509328	1289	*	tak1-hs-merge_peak_20345	Exon (Mp5g24390.1/Mp5g24390, exon 1 of 7)	6	26503070	26508232	5163	2	Mp5g24390	0	0
chr5	26510019	26510672	654	*	tak1-hs-merge_peak_20346	Distal Intergenic	6	26503070	26508232	5163	2	Mp5g24390	-1787	-0.445136968713304
chr5	26517463	26518409	947	*	tak1-hs-merge_peak_20347	Distal Intergenic	6	26503070	26508232	5163	2	Mp5g24390	-9231	-1.0099180846659
chr5	26533820	26534194	375	*	tak1-hs-merge_peak_20348	Distal Intergenic	6	26534505	26535876	1372	2	Mp5g24400	1682	0.42845877351558
chr5	26536087	26538141	2055	*	tak1-hs-merge_peak_20349	Exon (Mp5g24420.1/Mp5g24420, exon 1 of 1)	6	26535954	26539057	3104	1	Mp5g24420	133	0.0542299098633972
chr5	26540385	26541270	886	*	tak1-hs-merge_peak_20350	Distal Intergenic	6	26535954	26539057	3104	1	Mp5g24420	4431	0.734879802792628
chr5	26541705	26542753	1049	*	tak1-hs-merge_peak_20351	Distal Intergenic	6	26535954	26539057	3104	1	Mp5g24420	5751	0.82936810798882
chr5	26548285	26548765	481	*	tak1-hs-merge_peak_20352	Exon (Mp5g24430.1/Mp5g24430, exon 1 of 13)	6	26542987	26548587	5601	2	Mp5g24430	0	0
chr5	26556744	26558524	1781	*	tak1-hs-merge_peak_20353	Exon (Mp5g24440.1/Mp5g24440, exon 1 of 1)	6	26557038	26557838	801	1	Mp5g24440	0	0
chr5	26563225	26563386	162	*	tak1-hs-merge_peak_20354	Distal Intergenic	6	26557038	26557838	801	1	Mp5g24440	6187	0.856547644856748
chr5	26567340	26567640	301	*	tak1-hs-merge_peak_20355	Distal Intergenic	6	26573368	26575072	1705	1	Mp5g24450	-5728	-0.827885982789856
chr5	26567992	26568153	162	*	tak1-hs-merge_peak_20356	Distal Intergenic	6	26573368	26575072	1705	1	Mp5g24450	-5215	-0.793441132977664
chr5	26568730	26569002	273	*	tak1-hs-merge_peak_20357	Distal Intergenic	6	26573368	26575072	1705	1	Mp5g24450	-4366	-0.72965066833592
chr5	26572872	26573629	758	*	tak1-hs-merge_peak_20358	Exon (Mp5g24450.2/Mp5g24450, exon 1 of 2)	6	26573368	26575072	1705	1	Mp5g24450	0	0
chr5	26601577	26602055	479	*	tak1-hs-merge_peak_20359	Exon (Mp5g24460.1/Mp5g24460, exon 1 of 33)	6	26577384	26602023	24640	2	Mp5g24460	0	0
chr5	26609399	26609678	280	*	tak1-hs-merge_peak_20360	Exon (Mp5g24470.1/Mp5g24470, exon 1 of 6)	6	26605953	26609529	3577	2	Mp5g24470	0	0
chr5	26628175	26628775	601	*	tak1-hs-merge_peak_20361	Exon (Mp5g24480.1/Mp5g24480, exon 11 of 11)	6	26628643	26636610	7968	2	Mp5g24480	7835	0.946206553842783
chr5	26636576	26636753	178	*	tak1-hs-merge_peak_20362	Exon (Mp5g24480.1/Mp5g24480, exon 1 of 11)	6	26628643	26636610	7968	2	Mp5g24480	0	0
chr5	26669196	26669527	332	*	tak1-hs-merge_peak_20363	Distal Intergenic	6	26669878	26671088	1211	2	Mp5g24500	1561	0.40840957846843
chr5	26670783	26671437	655	*	tak1-hs-merge_peak_20364	Exon (Mp5g24500.1/Mp5g24500, exon 1 of 1)	6	26669878	26671088	1211	2	Mp5g24500	0	0
chr5	26697791	26698212	422	*	tak1-hs-merge_peak_20365	Exon (Mp5g24530.1/Mp5g24530, exon 1 of 4)	6	26697727	26703810	6084	1	Mp5g24530	64	0.0269416279590294
chr5	26701948	26702277	330	*	tak1-hs-merge_peak_20366	Exon (Mp5g24530.1/Mp5g24530, exon 4 of 4)	6	26706235	26709755	3521	1	Mp5g24540	-3958	-0.695306522431803
chr5	26703222	26703712	491	*	tak1-hs-merge_peak_20367	Exon (Mp5g24530.1/Mp5g24530, exon 4 of 4)	6	26706235	26709755	3521	1	Mp5g24540	-2523	-0.546912643181243
chr5	26705970	26706435	466	*	tak1-hs-merge_peak_20368	Exon (Mp5g24540.1/Mp5g24540, exon 1 of 6)	6	26706235	26709755	3521	1	Mp5g24540	0	0
chr5	26718967	26719184	218	*	tak1-hs-merge_peak_20369	Distal Intergenic	6	26721957	26727951	5995	1	Mp5g24550	-2773	-0.576686805200996
chr5	26719322	26720217	896	*	tak1-hs-merge_peak_20370	Distal Intergenic	6	26721957	26727951	5995	1	Mp5g24550	-1740	-0.437750562820388
chr5	26721113	26722292	1180	*	tak1-hs-merge_peak_20371	Exon (Mp5g24550.1/Mp5g24550, exon 1 of 3)	6	26721957	26727951	5995	1	Mp5g24550	0	0
chr5	26727331	26730152	2822	*	tak1-hs-merge_peak_20372	Exon (Mp5g24550.1/Mp5g24550, exon 3 of 3)	6	26721957	26727951	5995	1	Mp5g24550	5374	0.804412059137714
chr5	26749433	26749654	222	*	tak1-hs-merge_peak_20373	Exon (Mp5g24560.1/Mp5g24560, exon 1 of 6)	6	26742933	26749541	6609	2	Mp5g24560	0	0
chr5	26777615	26778102	488	*	tak1-hs-merge_peak_20374	Distal Intergenic	6	26787573	26787691	119	1	Mp5g24575a	-9471	-1.01998815959129
chr6	40300	40481	182	*	tak1-hs-merge_peak_20375	Exon (Mp6g00010.1/Mp6g00010, exon 1 of 10)	7	35405	41259	5855	2	Mp6g00010	778	0.249931756634195
chr6	63291	64106	816	*	tak1-hs-merge_peak_20376	Exon (Mp6g00020.1/Mp6g00020, exon 1 of 3)	7	60436	63358	2923	2	Mp6g00020	0	0
chr6	64279	65450	1172	*	tak1-hs-merge_peak_20377	Promoter	7	60436	63358	2923	2	Mp6g00020	-921	-0.283527364861694
chr6	67356	67476	121	*	tak1-hs-merge_peak_20378	Distal Intergenic	7	70915	71037	123	2	Mp6g00030	3561	0.659060072240938
chr6	68887	71271	2385	*	tak1-hs-merge_peak_20379	Exon (Mp6g00030.1/Mp6g00030, exon 1 of 1)	7	70915	71037	123	2	Mp6g00030	0	0
chr6	71642	71858	217	*	tak1-hs-merge_peak_20380	Promoter	7	70915	71037	123	2	Mp6g00030	-605	-0.205475036740891
chr6	78482	78600	119	*	tak1-hs-merge_peak_20381	Exon (Mp6g00040.1/Mp6g00040, exon 1 of 9)	7	73129	78631	5503	2	Mp6g00040	31	0.0132586652835165
chr6	81889	82172	284	*	tak1-hs-merge_peak_20382	Distal Intergenic	7	73129	78631	5503	2	Mp6g00040	-3258	-0.629205657102304
chr6	92230	92793	564	*	tak1-hs-merge_peak_20383	Exon (Mp6g00050.1/Mp6g00050, exon 1 of 1)	7	92478	95022	2545	1	Mp6g00050	0	0
chr6	117462	117915	454	*	tak1-hs-merge_peak_20384	Exon (Mp6g00070.1/Mp6g00070, exon 2 of 16)	7	109695	119076	9382	2	Mp6g00070	1161	0.334654766883241
chr6	118451	118885	435	*	tak1-hs-merge_peak_20385	Exon (Mp6g00070.1/Mp6g00070, exon 1 of 16)	7	109695	119076	9382	2	Mp6g00070	191	0.0759117614827775
chr6	122913	123323	411	*	tak1-hs-merge_peak_20386	Exon (Mp6g00080.1/Mp6g00080, exon 1 of 1)	7	120333	123080	2748	2	Mp6g00080	0	0
chr6	126856	127334	479	*	tak1-hs-merge_peak_20387	Exon (Mp6g00090.1/Mp6g00090, exon 1 of 5)	7	127063	130977	3915	1	Mp6g00090	0	0
chr6	131248	131448	201	*	tak1-hs-merge_peak_20388	Promoter	7	132919	135636	2718	1	Mp6g00100	-1471	-0.392872745402079
chr6	132788	133288	501	*	tak1-hs-merge_peak_20389	Exon (Mp6g00100.1/Mp6g00100, exon 1 of 5)	7	132919	135636	2718	1	Mp6g00100	0	0
chr6	151283	151553	271	*	tak1-hs-merge_peak_20390	Exon (Mp6g00110.1/Mp6g00110, exon 1 of 1)	7	150163	152337	2175	1	Mp6g00110	1120	0.326335860928751
chr6	151776	152429	654	*	tak1-hs-merge_peak_20391	Exon (Mp6g00110.1/Mp6g00110, exon 1 of 1)	7	150163	152337	2175	1	Mp6g00110	1613	0.417139409727326
chr6	170665	170956	292	*	tak1-hs-merge_peak_20392	Distal Intergenic	7	174067	175051	985	1	Mp6g00130	-3111	-0.61394747678035
chr6	171392	171731	340	*	tak1-hs-merge_peak_20393	Distal Intergenic	7	174067	175051	985	1	Mp6g00130	-2336	-0.523226041965701
chr6	173721	173950	230	*	tak1-hs-merge_peak_20394	Promoter	7	174067	175051	985	1	Mp6g00130	-117	-0.0480531731156091
chr6	178896	179142	247	*	tak1-hs-merge_peak_20395	Distal Intergenic	7	174067	175051	985	1	Mp6g00130	4829	0.765594055319445
chr6	203254	204183	930	*	tak1-hs-merge_peak_20396	Exon (Mp6g00180.1/Mp6g00180, exon 1 of 1)	7	200026	203945	3920	2	Mp6g00180	0	0
chr6	223438	224135	698	*	tak1-hs-merge_peak_20397	Exon (Mp6g00190.1/Mp6g00190, exon 1 of 1)	7	221307	224028	2722	2	Mp6g00190	0	0
chr6	240755	241659	905	*	tak1-hs-merge_peak_20398	Distal Intergenic	7	221307	224028	2722	2	Mp6g00190	-16727	-1.24863524469933
chr6	279113	280015	903	*	tak1-hs-merge_peak_20399	Distal Intergenic	7	311862	326422	14561	1	Mp6g00220	-31847	-1.51649571048814
chr6	281731	282805	1075	*	tak1-hs-merge_peak_20400	Distal Intergenic	7	311862	326422	14561	1	Mp6g00220	-29057	-1.47794563132527
chr6	301893	303250	1358	*	tak1-hs-merge_peak_20401	Distal Intergenic	7	311862	326422	14561	1	Mp6g00220	-8612	-0.982813762131862
chr6	309081	309409	329	*	tak1-hs-merge_peak_20402	Distal Intergenic	7	311862	326422	14561	1	Mp6g00220	-2453	-0.538196578349454
chr6	310151	310976	826	*	tak1-hs-merge_peak_20403	Promoter	7	311862	326422	14561	1	Mp6g00220	-886	-0.27554168840131
chr6	311448	312082	635	*	tak1-hs-merge_peak_20404	Exon (Mp6g00220.1/Mp6g00220, exon 1 of 7)	7	311862	326422	14561	1	Mp6g00220	0	0
chr6	321116	322893	1778	*	tak1-hs-merge_peak_20405	Exon (Mp6g00220.1/Mp6g00220, exon 7 of 7)	7	311862	326422	14561	1	Mp6g00220	9254	1.01089331310438
chr6	323279	323609	331	*	tak1-hs-merge_peak_20406	Exon (Mp6g00220.1/Mp6g00220, exon 7 of 7)	7	311862	326422	14561	1	Mp6g00220	11417	1.09401668112042
chr6	439390	439731	342	*	tak1-hs-merge_peak_20407	Distal Intergenic	7	434702	435568	867	1	Mp6g00240	4688	0.75495958772171
chr6	465273	466089	817	*	tak1-hs-merge_peak_20408	Exon (Mp6g00250.1/Mp6g00250, exon 1 of 14)	7	448895	465518	16624	2	Mp6g00250	0	0
chr6	466917	467350	434	*	tak1-hs-merge_peak_20409	Promoter	7	448895	465518	16624	2	Mp6g00250	-1399	-0.380030247967831
chr6	513815	513956	142	*	tak1-hs-merge_peak_20410	Distal Intergenic	7	514824	522658	7835	2	Mp6g00260	8702	0.986861270290045
chr6	515420	515771	352	*	tak1-hs-merge_peak_20411	Exon (Mp6g00260.1/Mp6g00260, exon 14 of 14)	7	514824	522658	7835	2	Mp6g00260	6887	0.896911840826025
chr6	522351	522945	595	*	tak1-hs-merge_peak_20412	Exon (Mp6g00260.1/Mp6g00260, exon 1 of 14)	7	514824	522658	7835	2	Mp6g00260	0	0
chr6	524176	524513	338	*	tak1-hs-merge_peak_20413	Distal Intergenic	7	514824	522658	7835	2	Mp6g00260	-1518	-0.401055725771844
chr6	577544	577923	380	*	tak1-hs-merge_peak_20414	Distal Intergenic	7	581516	588650	7135	2	Mp6g00270	10727	1.06918692515191
chr6	580987	581213	227	*	tak1-hs-merge_peak_20415	Distal Intergenic	7	581516	588650	7135	2	Mp6g00270	7437	0.926188049107206
chr6	587620	589221	1602	*	tak1-hs-merge_peak_20416	Exon (Mp6g00270.1/Mp6g00270, exon 1 of 6)	7	581516	588650	7135	2	Mp6g00270	0	0
chr6	618923	619203	281	*	tak1-hs-merge_peak_20417	Distal Intergenic	7	634741	637370	2630	2	Mp6g00280	18167	1.2825541428518
chr6	634278	637375	3098	*	tak1-hs-merge_peak_20418	Exon (Mp6g00280.1/Mp6g00280, exon 1 of 1)	7	634741	637370	2630	2	Mp6g00280	0	0
chr6	645811	646086	276	*	tak1-hs-merge_peak_20419	Exon (Mp6g00290.2/Mp6g00290, exon 1 of 11)	7	637532	645965	8434	2	Mp6g00290	0	0
chr6	651235	652113	879	*	tak1-hs-merge_peak_20420	Exon (Mp6g00300.1/Mp6g00300, exon 1 of 1)	7	650586	651556	971	2	Mp6g00300	0	0
chr6	653122	653503	382	*	tak1-hs-merge_peak_20421	Distal Intergenic	7	650586	651556	971	2	Mp6g00300	-1566	-0.40925665203891
chr6	658966	659529	564	*	tak1-hs-merge_peak_20422	Intron (Mp6g00310.1/Mp6g00310, intron 2 of 13)	7	653880	663298	9419	2	Mp6g00310	3769	0.678427322433867
chr6	661239	661590	352	*	tak1-hs-merge_peak_20423	Intron (Mp6g00310.1/Mp6g00310, intron 1 of 13)	7	653880	663298	9419	2	Mp6g00310	1708	0.432648660013107
chr6	663080	663720	641	*	tak1-hs-merge_peak_20424	Exon (Mp6g00310.1/Mp6g00310, exon 1 of 14)	7	653880	663298	9419	2	Mp6g00310	0	0
chr6	668234	670798	2565	*	tak1-hs-merge_peak_20425	Distal Intergenic	7	653880	663298	9419	2	Mp6g00310	-4936	-0.773493892270971
chr6	675656	676093	438	*	tak1-hs-merge_peak_20426	Distal Intergenic	7	653880	663298	9419	2	Mp6g00310	-12358	-1.12574143912872
chr6	707040	707481	442	*	tak1-hs-merge_peak_20427	Exon (Mp6g00320.1/Mp6g00320, exon 2 of 8)	7	706815	709871	3057	1	Mp6g00320	225	0.0881360887005513
chr6	707706	707891	186	*	tak1-hs-merge_peak_20428	Exon (Mp6g00320.1/Mp6g00320, exon 3 of 8)	7	706815	709871	3057	1	Mp6g00320	891	0.27669152884504
chr6	710069	710438	370	*	tak1-hs-merge_peak_20429	Downstream (<=300bp)	7	706815	709871	3057	1	Mp6g00320	3254	0.62879748556671
chr6	718759	718952	194	*	tak1-hs-merge_peak_20430	Exon (Mp6g00330.1/Mp6g00330, exon 1 of 22)	7	718841	727128	8288	1	Mp6g00330	0	0
chr6	729312	729449	138	*	tak1-hs-merge_peak_20431	Exon (Mp6g00340.1/Mp6g00340, exon 1 of 1)	7	727105	729428	2324	2	Mp6g00340	0	0
chr6	740443	740613	171	*	tak1-hs-merge_peak_20432	Exon (Mp6g00350.1/Mp6g00350, exon 1 of 8)	7	740206	745476	5271	1	Mp6g00350	237	0.0923696996291207
chr6	749874	750815	942	*	tak1-hs-merge_peak_20433	Exon (Mp6g00360.1/Mp6g00360, exon 1 of 2)	7	747770	750191	2422	2	Mp6g00360	0	0
chr6	751246	751901	656	*	tak1-hs-merge_peak_20434	Promoter	7	752125	753228	1104	1	Mp6g00370	-224	-0.0877814178095424
chr6	752051	753919	1869	*	tak1-hs-merge_peak_20435	Exon (Mp6g00370.1/Mp6g00370, exon 1 of 2)	7	752125	753228	1104	1	Mp6g00370	0	0
chr6	760006	760439	434	*	tak1-hs-merge_peak_20436	Distal Intergenic	7	762578	764333	1756	1	Mp6g00390	-2139	-0.496791315700042
chr6	761654	763365	1712	*	tak1-hs-merge_peak_20437	Exon (Mp6g00390.1/Mp6g00390, exon 1 of 1)	7	762578	764333	1756	1	Mp6g00390	0	0
chr6	777456	778326	871	*	tak1-hs-merge_peak_20438	Distal Intergenic	7	783560	785552	1993	1	Mp6g00400	-5234	-0.794766797940821
chr6	781758	781914	157	*	tak1-hs-merge_peak_20439	Distal Intergenic	7	783560	785552	1993	1	Mp6g00400	-1646	-0.422589839851482
chr6	782114	782290	177	*	tak1-hs-merge_peak_20440	Promoter	7	783560	785552	1993	1	Mp6g00400	-1270	-0.356025857193123
chr6	783097	783575	479	*	tak1-hs-merge_peak_20441	Exon (Mp6g00400.1/Mp6g00400, exon 1 of 1)	7	783560	785552	1993	1	Mp6g00400	0	0
chr6	786285	786805	521	*	tak1-hs-merge_peak_20442	Distal Intergenic	7	783560	785552	1993	1	Mp6g00400	2725	0.571126277084312
chr6	789779	791207	1429	*	tak1-hs-merge_peak_20443	Distal Intergenic	7	783560	785552	1993	1	Mp6g00400	6219	0.85847704181334
chr6	797319	797892	574	*	tak1-hs-merge_peak_20444	Distal Intergenic	7	810055	814311	4257	1	Mp6g00410	-12163	-1.11935488129643
chr6	798274	798811	538	*	tak1-hs-merge_peak_20445	Distal Intergenic	7	810055	814311	4257	1	Mp6g00410	-11244	-1.0879233209253
chr6	807510	807830	321	*	tak1-hs-merge_peak_20446	Distal Intergenic	7	810055	814311	4257	1	Mp6g00410	-2225	-0.508529718971287
chr6	809999	810158	160	*	tak1-hs-merge_peak_20447	Exon (Mp6g00410.1/Mp6g00410, exon 1 of 5)	7	810055	814311	4257	1	Mp6g00410	0	0
chr6	814468	815625	1158	*	tak1-hs-merge_peak_20448	Exon (Mp6g00420.1/Mp6g00420, exon 1 of 2)	7	814844	818550	3707	1	Mp6g00420	0	0
chr6	825657	826491	835	*	tak1-hs-merge_peak_20449	Exon (Mp6g00430.4/Mp6g00430, exon 1 of 8)	7	826375	833963	7589	1	Mp6g00430	0	0
chr6	832070	834445	2376	*	tak1-hs-merge_peak_20450	Exon (Mp6g00430.2/Mp6g00430, exon 9 of 9)	7	826375	833963	7589	1	Mp6g00430	5695	0.825750581348028
chr6	836625	836858	234	*	tak1-hs-merge_peak_20451	Distal Intergenic	7	843045	849691	6647	1	Mp6g00440	-6187	-0.856547644856748
chr6	838092	838246	155	*	tak1-hs-merge_peak_20452	Distal Intergenic	7	843045	849691	6647	1	Mp6g00440	-4799	-0.763353108748215
chr6	838809	839551	743	*	tak1-hs-merge_peak_20453	Distal Intergenic	7	843045	849691	6647	1	Mp6g00440	-3494	-0.65263306808311
chr6	840546	843263	2718	*	tak1-hs-merge_peak_20454	Exon (Mp6g00440.1/Mp6g00440, exon 1 of 14)	7	843045	849691	6647	1	Mp6g00440	0	0
chr6	848842	849229	388	*	tak1-hs-merge_peak_20455	Exon (Mp6g00440.1/Mp6g00440, exon 14 of 14)	7	850035	850745	711	1	Mp6g00450	-806	-0.256717745977487
chr6	849657	851387	1731	*	tak1-hs-merge_peak_20456	Exon (Mp6g00440.1/Mp6g00440, exon 14 of 14)	7	850035	850745	711	1	Mp6g00450	0	0
chr6	852681	853491	811	*	tak1-hs-merge_peak_20457	Exon (Mp6g00460.1/Mp6g00460, exon 1 of 1)	7	850761	853887	3127	2	Mp6g00460	396	0.144885418287142
chr6	887784	888107	324	*	tak1-hs-merge_peak_20458	Exon (Mp6g00470.1/Mp6g00470, exon 1 of 9)	7	875454	887973	12520	2	Mp6g00470	0	0
chr6	893370	893864	495	*	tak1-hs-merge_peak_20459	Exon (Mp6g00480.1/Mp6g00480, exon 1 of 5)	7	891145	893455	2311	2	Mp6g00480	0	0
chr6	899878	900162	285	*	tak1-hs-merge_peak_20460	Distal Intergenic	7	891145	893455	2311	2	Mp6g00480	-6423	-0.870579460552685
chr6	904380	905174	795	*	tak1-hs-merge_peak_20461	Distal Intergenic	7	908018	911578	3561	1	Mp6g00490	-2844	-0.584783378996508
chr6	906334	908629	2296	*	tak1-hs-merge_peak_20462	Exon (Mp6g00490.1/Mp6g00490, exon 1 of 2)	7	908018	911578	3561	1	Mp6g00490	0	0
chr6	911704	912342	639	*	tak1-hs-merge_peak_20463	Downstream (<=300bp)	7	908018	911578	3561	1	Mp6g00490	3686	0.670802284260944
chr6	926479	926899	421	*	tak1-hs-merge_peak_20464	Exon (Mp6g00500.1/Mp6g00500, exon 1 of 5)	7	926835	929092	2258	1	Mp6g00500	0	0
chr6	928672	928842	171	*	tak1-hs-merge_peak_20465	Exon (Mp6g00500.1/Mp6g00500, exon 5 of 5)	7	926835	929092	2258	1	Mp6g00500	1837	0.452859335795852
chr6	934173	934816	644	*	tak1-hs-merge_peak_20466	Distal Intergenic	7	926835	929092	2258	1	Mp6g00500	7338	0.921061890790279
chr6	945138	945315	178	*	tak1-hs-merge_peak_20467	Promoter	7	946468	952792	6325	1	Mp6g00510	-1153	-0.333044029823487
chr6	945976	946969	994	*	tak1-hs-merge_peak_20468	Exon (Mp6g00510.1/Mp6g00510, exon 1 of 9)	7	946468	952792	6325	1	Mp6g00510	0	0
chr6	952328	952552	225	*	tak1-hs-merge_peak_20469	Exon (Mp6g00510.1/Mp6g00510, exon 9 of 9)	7	952767	953817	1051	2	Mp6g00520	1265	0.355068206348851
chr6	953114	953526	413	*	tak1-hs-merge_peak_20470	Exon (Mp6g00520.1/Mp6g00520, exon 2 of 2)	7	952767	953817	1051	2	Mp6g00520	291	0.11092624226642
chr6	955357	957836	2480	*	tak1-hs-merge_peak_20471	Exon (Mp6g00530.1/Mp6g00530, exon 1 of 2)	7	953818	957575	3758	2	Mp6g00530	0	0
chr6	963580	965214	1635	*	tak1-hs-merge_peak_20472	Distal Intergenic	7	965398	970082	4685	2	Mp6g00540	4868	0.768490105171245
chr6	969699	971609	1911	*	tak1-hs-merge_peak_20473	Exon (Mp6g00540.1/Mp6g00540, exon 1 of 1)	7	965398	970082	4685	2	Mp6g00540	0	0
chr6	971790	972585	796	*	tak1-hs-merge_peak_20474	Distal Intergenic	7	965398	970082	4685	2	Mp6g00540	-1708	-0.432648660013107
chr6	974512	976436	1925	*	tak1-hs-merge_peak_20475	Distal Intergenic	7	965398	970082	4685	2	Mp6g00540	-4430	-0.734799829588847
chr6	976614	978526	1913	*	tak1-hs-merge_peak_20476	Distal Intergenic	7	965398	970082	4685	2	Mp6g00540	-6532	-0.876910311344627
chr6	989762	990169	408	*	tak1-hs-merge_peak_20477	Distal Intergenic	7	987719	987804	86	1	Mp6g00545a	2043	0.483301952358167
chr6	991124	992082	959	*	tak1-hs-merge_peak_20478	Distal Intergenic	7	987719	987804	86	1	Mp6g00545a	3405	0.643945912748067
chr6	995840	996431	592	*	tak1-hs-merge_peak_20479	Distal Intergenic	7	1001549	1002544	996	2	Mp6g00550	6113	0.852052808697851
chr6	998013	1001210	3198	*	tak1-hs-merge_peak_20480	Promoter	7	1001549	1002544	996	2	Mp6g00550	1334	0.368100851709351
chr6	1002035	1002541	507	*	tak1-hs-merge_peak_20481	Exon (Mp6g00550.1/Mp6g00550, exon 1 of 2)	7	1001549	1002544	996	2	Mp6g00550	3	0.00130093302041807
chr6	1003470	1003836	367	*	tak1-hs-merge_peak_20482	Promoter	7	1001549	1002544	996	2	Mp6g00550	-926	-0.284656282788516
chr6	1005876	1006428	553	*	tak1-hs-merge_peak_20483	Distal Intergenic	7	1001549	1002544	996	2	Mp6g00550	-3332	-0.636688447953283
chr6	1008238	1008454	217	*	tak1-hs-merge_peak_20484	Distal Intergenic	7	1001549	1002544	996	2	Mp6g00550	-5694	-0.825685708021758
chr6	1010413	1011995	1583	*	tak1-hs-merge_peak_20485	Distal Intergenic	7	1001549	1002544	996	2	Mp6g00550	-7869	-0.947874654897698
chr6	1012123	1012442	320	*	tak1-hs-merge_peak_20486	Distal Intergenic	7	1001549	1002544	996	2	Mp6g00550	-9579	-1.02444461713135
chr6	1016286	1017061	776	*	tak1-hs-merge_peak_20487	Distal Intergenic	7	1019030	1026027	6998	2	Mp6g00560	8966	0.998520882835038
chr6	1018126	1018913	788	*	tak1-hs-merge_peak_20488	Distal Intergenic	7	1019030	1026027	6998	2	Mp6g00560	7114	0.909235003368307
chr6	1019280	1019735	456	*	tak1-hs-merge_peak_20489	Exon (Mp6g00560.1/Mp6g00560, exon 13 of 13)	7	1019030	1026027	6998	2	Mp6g00560	6292	0.862846659982939
chr6	1025781	1026269	489	*	tak1-hs-merge_peak_20490	Exon (Mp6g00560.1/Mp6g00560, exon 1 of 13)	7	1019030	1026027	6998	2	Mp6g00560	0	0
chr6	1038375	1039587	1213	*	tak1-hs-merge_peak_20491	Distal Intergenic	7	1042729	1043355	627	1	Mp6g00570	-3142	-0.617210094557434
chr6	1040527	1040792	266	*	tak1-hs-merge_peak_20492	Distal Intergenic	7	1042729	1043355	627	1	Mp6g00570	-1937	-0.4679039465228
